date,likes,replies,retweets,source,tweet,sentiment
2012-04-22 12:01:06+00:00,0,0,0,Twitter for iPhone,ro5j u not goin do whats right bra,"[{'label': 'negative', 'score': 0.7272029519081116}]"
2012-04-22 11:59:19+00:00,0,2,0,Twitter for iPhone,hateonorisha good morning youngthugworld  have a successful day thanks,"[{'label': 'positive', 'score': 0.9827134609222412}]"
2012-04-22 11:48:44+00:00,1,0,4,Twitter for iPhone,blatt,"[{'label': 'neutral', 'score': 0.8412200212478638}]"
2012-04-22 11:48:16+00:00,0,0,0,Twitter for iPhone,smoodydashotta youngthugworld good mornin kuzin gm,"[{'label': 'positive', 'score': 0.8784287571907043}]"
2012-04-22 11:42:17+00:00,0,1,0,Twitter for iPhone,bobbyexpress thank god for waking me up this morning so smile   trippin,"[{'label': 'positive', 'score': 0.9504563808441162}]"
2012-04-22 11:41:52+00:00,93,6,75,Twitter for iPhone,me and my sis onversation  ,"[{'label': 'neutral', 'score': 0.5332795977592468}]"
2012-04-22 11:30:13+00:00,0,1,0,Twitter for iPhone,bobbyexpress pull up on me bro,"[{'label': 'neutral', 'score': 0.6754717826843262}]"
2012-04-22 11:20:22+00:00,1,0,6,Twitter for iPhone,smmro5md530d homess khikotalk,"[{'label': 'neutral', 'score': 0.5412256121635437}]"
2012-04-22 11:06:12+00:00,5,0,2,Twitter for iPhone,"omg um so so sorry tweeter, goodmorning","[{'label': 'negative', 'score': 0.7507565021514893}]"
2012-04-22 11:03:25+00:00,0,0,1,Twitter for iPhone,and i got tweet wa5hers,"[{'label': 'positive', 'score': 0.7002133131027222}]"
2012-04-22 11:01:59+00:00,0,2,5,Twitter for iPhone,"up with it, khasin this shit","[{'label': 'negative', 'score': 0.6232690215110779}]"
2012-04-22 05:15:00+00:00,0,1,0,Instagram,i make dolls ms. haiti ,"[{'label': 'positive', 'score': 0.7878364324569702}]"
2012-04-22 04:47:05+00:00,1,0,0,Twitter for iPhone,"tashacatour youngthugworld whats upshit smokin weed what up with u, i bee u doin yo thing mommy","[{'label': 'neutral', 'score': 0.46198198199272156}]"
2012-04-22 04:46:31+00:00,0,0,1,Twitter for iPhone,yungrique100 youngthugworld look like jasmine chin hair lookin ass....dirty bastard,"[{'label': 'negative', 'score': 0.9417818188667297}]"
2012-04-22 04:38:57+00:00,0,1,0,Twitter for iPhone,bmxbeesy youngthugworld thugga thuggawhat up bro,"[{'label': 'neutral', 'score': 0.6708564758300781}]"
2012-04-22 04:33:07+00:00,0,1,0,Twitter for iPhone,its full,"[{'label': 'neutral', 'score': 0.7056366205215454}]"
2012-04-22 04:29:27+00:00,0,1,1,Twitter for iPhone,ressiemuahmuahh sexy avi,"[{'label': 'positive', 'score': 0.914487361907959}]"
2012-04-22 04:25:07+00:00,0,0,2,Twitter for iPhone,new avi for fans only,"[{'label': 'positive', 'score': 0.8067787289619446}]"
2012-04-22 04:23:05+00:00,471,4,475,Twitter for iPhone,now followin........... dis dikk,"[{'label': 'neutral', 'score': 0.5894739627838135}]"
2012-04-22 04:15:57+00:00,0,1,1,Twitter for iPhone,download...... fa5e ass lil boy,"[{'label': 'negative', 'score': 0.8148394227027893}]"
2012-04-22 02:55:37+00:00,0,2,0,Twitter for iPhone,jordan diddy,"[{'label': 'neutral', 'score': 0.9212255477905273}]"
2012-04-21 22:26:43+00:00,0,0,0,TweetDeck,booking 404 804 5579,"[{'label': 'neutral', 'score': 0.8847504258155823}]"
2012-04-21 22:26:05+00:00,0,2,0,Twitter for iPhone,yungrique100 youngthugworld wythe spot,"[{'label': 'neutral', 'score': 0.9066646099090576}]"
2012-04-21 22:06:23+00:00,2,1,12,Twitter for iPhone,iamytf future should have put youngthugworld on his album everythang 1future,"[{'label': 'neutral', 'score': 0.7669634819030762}]"
2012-04-21 19:59:16+00:00,0,1,0,Twitter for iPhone,phillnmyself i need followers bro,"[{'label': 'neutral', 'score': 0.49082013964653015}]"
2012-04-21 15:57:41+00:00,1,2,4,Twitter for iPhone,therealcashout hello world   lookin ass,"[{'label': 'neutral', 'score': 0.5516805648803711}]"
2012-04-21 15:57:06+00:00,6,0,20,Twitter for iPhone,"een allin so long, i kant give u a date","[{'label': 'negative', 'score': 0.6416859030723572}]"
2012-04-21 06:39:46+00:00,0,0,10,Twitter for iPhone,just went to the rose in lagrange and kouldnt even perform to pakked epic,"[{'label': 'negative', 'score': 0.6215326189994812}]"
2012-04-21 05:27:24+00:00,0,1,1,Twitter for iPhone,so to mpabandcamp the homie yungduke3,"[{'label': 'positive', 'score': 0.8868118524551392}]"
2012-04-20 16:32:19+00:00,0,2,3,Twitter for iPhone,"rebellious ent at the rose lagrange, ga on fri apr 20   ayyyyyye","[{'label': 'positive', 'score': 0.9592133164405823}]"
2012-04-20 16:09:31+00:00,0,0,1,Twitter for iPhone,biigp412 youngthugworld i like this pic brothanks,"[{'label': 'positive', 'score': 0.9508678913116455}]"
2012-04-20 16:07:57+00:00,0,0,0,Twitter for iPhone,roccrewdaddyo youngthugworld wea u brobleveland,"[{'label': 'neutral', 'score': 0.8781614899635315}]"
2012-04-20 15:42:58+00:00,46,6,68,Twitter for iPhone,420 laze up,"[{'label': 'positive', 'score': 0.7559328675270081}]"
2012-04-20 14:33:51+00:00,0,1,0,Instagram,up early with it bout to get a hundred dollar line up ,"[{'label': 'positive', 'score': 0.8457250595092773}]"
2012-04-20 08:04:44+00:00,0,5,15,TweetCaster for iOS,icfn3 icfn3 icfn3,"[{'label': 'neutral', 'score': 0.5943319797515869}]"
2012-04-19 18:15:04+00:00,0,0,5,TweetDeck,android users support the movement street album check out i came from nothing 2 on google play ,"[{'label': 'positive', 'score': 0.6649631857872009}]"
2012-04-19 18:11:36+00:00,0,0,2,Twitter for iPhone,for booking or features contact bobbyexpress 404 804 5579,"[{'label': 'neutral', 'score': 0.8881756663322449}]"
2012-04-19 17:43:42+00:00,0,1,0,Twitter for iPhone,youngmercybeatz waitin on u,"[{'label': 'neutral', 'score': 0.5121629238128662}]"
2012-04-19 17:26:12+00:00,1,0,0,Twitter for iPhone,ro5j youngthugworld ro5j youngthugworld wazzam broshit boolin wyda jungle blatt,"[{'label': 'neutral', 'score': 0.7307901978492737}]"
2012-04-19 17:24:49+00:00,0,2,0,Instagram,this yang said no yoo feet not smell good ,"[{'label': 'negative', 'score': 0.7290772795677185}]"
2012-04-19 17:14:51+00:00,9,0,9,Twitter for iPhone,fukk nigga u a trip9,"[{'label': 'negative', 'score': 0.9075236916542053}]"
2012-04-19 17:14:15+00:00,0,0,0,Twitter for iPhone,ro5j youngthugworld wazzam broshit boolin wy,"[{'label': 'neutral', 'score': 0.6053397059440613}]"
2012-04-19 17:11:57+00:00,0,0,0,Twitter for iPhone,ro5j youngthugworld fbdone,"[{'label': 'neutral', 'score': 0.9048436284065247}]"
2012-04-19 17:11:08+00:00,0,0,0,Twitter for iPhone,hateonorisha good afternoon youngthugworld ,"[{'label': 'positive', 'score': 0.975110650062561}]"
2012-04-19 16:11:08+00:00,70,4,99,Twitter for iPhone,thikk girls have dukk feet,"[{'label': 'negative', 'score': 0.8199896216392517}]"
2012-04-19 15:48:46+00:00,0,0,1,Twitter for iPhone,crackbc good morning youngthugworldgm,"[{'label': 'positive', 'score': 0.644041895866394}]"
2012-04-19 14:27:05+00:00,0,2,0,Twitter for iPhone,yungyayo youngthugworld a niggawhat up,"[{'label': 'neutral', 'score': 0.7486787438392639}]"
2012-04-19 05:24:01+00:00,0,1,0,ReverbNation,"young thug has a show on 04202012 at 0900 pm  the rose lagrang... in lagrange, ga  concert","[{'label': 'neutral', 'score': 0.9122705459594727}]"
2012-04-19 05:24:00+00:00,0,1,2,erased858,"young thug has a show on 04202012 at 0900 pm  the rose lagrang... in lagrange, ga  35concert","[{'label': 'neutral', 'score': 0.9256210327148438}]"
2012-04-19 03:21:03+00:00,0,2,0,Twitter for iPhone,couturecash youngthugworld couturecash youngthugworld quanao what upbooln wyddm,"[{'label': 'neutral', 'score': 0.9188058376312256}]"
2012-04-19 01:16:26+00:00,0,1,0,Twitter for iPhone,couturecash youngthugworld rere niece kita daughterhats yo name,"[{'label': 'neutral', 'score': 0.8842619061470032}]"
2012-04-19 01:07:18+00:00,0,1,0,Twitter for iPhone,couturecash youngthugworld 5hould bome eat lunckh w me  5kool who u,"[{'label': 'positive', 'score': 0.5809717178344727}]"
2012-04-18 15:41:52+00:00,1,1,0,Instagram,smm if u bangin mfer blatt ,"[{'label': 'neutral', 'score': 0.6885862350463867}]"
2012-04-18 08:28:55+00:00,0,2,0,Twitter for iPhone,ohsoodatsei i thnk mi fav youngthugworld gotta show this wekendyep,"[{'label': 'positive', 'score': 0.7264625430107117}]"
2012-04-18 07:24:30+00:00,0,4,0,Twitter for iPhone,ohsoodatsei youngthugworld oomfbuuuummmkkkkaa,"[{'label': 'neutral', 'score': 0.9033649563789368}]"
2012-04-18 07:10:11+00:00,0,2,1,Twitter for iPhone,ohsoodatsei yuh dnt need twe bee whr um at.. unless yuh hungryum tha only thang on tha menuwho are u talkin to,"[{'label': 'neutral', 'score': 0.512029230594635}]"
2012-04-18 01:08:35+00:00,1,1,3,Twitter for iPhone,i want some,"[{'label': 'positive', 'score': 0.8578769564628601}]"
2012-04-18 00:54:06+00:00,0,0,0,Twitter for iPhone,ladylv23 youngthugworld happy bday to your mother an many morethanks bay,"[{'label': 'positive', 'score': 0.9811579585075378}]"
2012-04-18 00:39:26+00:00,0,2,4,Instagram,happy bday to the lady that started my lifeloved by me and many more. ,"[{'label': 'positive', 'score': 0.9895299077033997}]"
2012-04-17 23:39:04+00:00,1,0,2,TweetDeck,call bobbyexpress 4048045579 for shows,"[{'label': 'neutral', 'score': 0.8685805797576904}]"
2012-04-17 21:47:16+00:00,0,0,1,Twitter for iPhone,everybody on my tl go follow my nigga roccrewdaddyo he on dat fly shit rite now,"[{'label': 'positive', 'score': 0.8635813593864441}]"
2012-04-17 18:54:54+00:00,5,1,21,Twitter for iPhone,i am the founder of holup holup i am the first person to speak on mollysi am i am i am,"[{'label': 'positive', 'score': 0.9212937355041504}]"
2012-04-17 15:01:34+00:00,0,0,1,TweetDeck,if you need any of the muzik with no dj 5end me an email 2 youngthugworldgmail.com,"[{'label': 'neutral', 'score': 0.8775938153266907}]"
2012-04-17 14:39:18+00:00,0,0,11,TweetDeck,young thug  i came from nothing 3 movie trailer  via youtube rt rt rt,"[{'label': 'neutral', 'score': 0.8873984813690186}]"
2012-04-17 14:34:19+00:00,0,0,1,TweetDeck, < vote this up and get it live today icfn2,"[{'label': 'neutral', 'score': 0.7083472609519958}]"
2012-04-17 14:30:58+00:00,0,1,4,TweetDeck,tell hot1079atl who you want to see and your best birthday bash experience use hashtag hot1079birthdaybash youngthugworld,"[{'label': 'positive', 'score': 0.7879586219787598}]"
2012-04-17 14:30:00+00:00,1,1,1,TweetDeck,for booking inquires for youngthugworld contact bobbyexpress 404 804 5579 for details,"[{'label': 'neutral', 'score': 0.9253811836242676}]"
2012-04-16 21:26:09+00:00,2,2,41,Twitter for iPhone,me and therealcashout bout to go in...... rt if u think its goin be history,"[{'label': 'neutral', 'score': 0.6404856443405151}]"
2012-04-16 21:21:11+00:00,0,2,0,Instagram,gangsta 4life ,"[{'label': 'positive', 'score': 0.8239125609397888}]"
2012-04-16 21:00:10+00:00,0,0,6,Twitter for iPhone,that aint enough for u,"[{'label': 'negative', 'score': 0.8028600811958313}]"
2012-04-16 20:35:07+00:00,0,0,2,TweetDeck,mixtape youngthugworld  i came from nothing 2  get it live  indytapes swampizzo,"[{'label': 'neutral', 'score': 0.8355894088745117}]"
2012-04-16 18:17:05+00:00,0,2,14,Twitter for iPhone,im so playa,"[{'label': 'positive', 'score': 0.9005549550056458}]"
2012-04-16 14:40:11+00:00,0,3,0,Twitter for iPhone,a guess what just happened,"[{'label': 'neutral', 'score': 0.8343023657798767}]"
2012-04-16 12:27:11+00:00,3,0,4,Twitter for iPhone, fa5e ass lil boy,"[{'label': 'negative', 'score': 0.8813663721084595}]"
2012-04-16 12:25:39+00:00,0,0,0,Twitter for iPhone,hateonorisha good morning youngthugworld from me and porathatbxtch gm mommies,"[{'label': 'positive', 'score': 0.978805661201477}]"
2012-04-16 12:23:16+00:00,0,0,0,Twitter for iPhone,killinyokixx too cute rt youngthugworld keep her quiet ,"[{'label': 'positive', 'score': 0.6581801176071167}]"
2012-04-16 11:59:47+00:00,0,0,1,Instagram,keep her quiet ,"[{'label': 'negative', 'score': 0.6556092500686646}]"
2012-04-16 01:10:46+00:00,0,0,1,Instagram,ogbentley  my bossman babyjade1 in da zoo weoutchea ,"[{'label': 'neutral', 'score': 0.6988795399665833}]"
2012-04-16 01:07:06+00:00,3,1,4,Twitter for iPhone,starterondatrak young thug  i came from nothing 3 movie trailer  via youtube skypadwar mook1100,"[{'label': 'neutral', 'score': 0.9054105877876282}]"
2012-04-16 00:27:21+00:00,0,0,1,Twitter for iPhone,all da bad ladies on my tl stop wat u doin an follow my brother roccrewdaddyo rite now,"[{'label': 'negative', 'score': 0.8251630067825317}]"
2012-04-15 20:06:21+00:00,0,1,0,Twitter for iPhone,asiaisadiva youngthugworld workwhere is that,"[{'label': 'neutral', 'score': 0.877852201461792}]"
2012-04-15 18:40:11+00:00,0,0,0,Twitter for iPhone,asiaisadiva youngthugworld come pick me upppwy,"[{'label': 'neutral', 'score': 0.8296581506729126}]"
2012-04-15 17:48:12+00:00,1,1,9,Twitter for iPhone,when they goin make that bentley trukk,"[{'label': 'neutral', 'score': 0.6699302792549133}]"
2012-04-15 17:38:40+00:00,1,0,0,Twitter for iPhone,asiaisadiva youngthugworld come scoop me in the pontiaccchuh,"[{'label': 'neutral', 'score': 0.63941490650177}]"
2012-04-15 17:32:03+00:00,0,0,0,Twitter for iPhone,prettykourt just left church and i sent up a prayer for all of my followers thanks sis ,"[{'label': 'positive', 'score': 0.958960235118866}]"
2012-04-15 09:48:07+00:00,0,5,12,Twitter for iPhone,up with it,"[{'label': 'positive', 'score': 0.5685992240905762}]"
2012-04-15 02:19:17+00:00,1,0,2,Instagram,i done fukk yo bitkh several times. she still aint seen my  ,"[{'label': 'negative', 'score': 0.7594338059425354}]"
2012-04-14 20:02:23+00:00,0,1,0,Twitter for iPhone,therealcashout youngthugworld ugly facewy,"[{'label': 'negative', 'score': 0.8731004595756531}]"
2012-04-14 18:18:39+00:00,0,1,0,Instagram,ros ,"[{'label': 'neutral', 'score': 0.794857919216156}]"
2012-04-14 15:45:44+00:00,0,0,0,Twitter for iPhone,happy big day to my bro savageboient blatt,"[{'label': 'positive', 'score': 0.9846752285957336}]"
2012-04-14 15:06:43+00:00,0,0,0,Twitter for iPhone,loudshitmaxx youngthugworld yeen even tell paul hbdgo look at bukk bukk tweets he trippin,"[{'label': 'negative', 'score': 0.7039286494255066}]"
2012-04-14 15:03:18+00:00,0,2,0,Twitter for iPhone,loudshitmaxx youngthugworld imiss u already..smh..imy2 when yall bomin bakk,"[{'label': 'negative', 'score': 0.529276967048645}]"
2012-04-14 15:02:35+00:00,0,0,1,Twitter for iPhone,imrosesaluteme goodmorning youngthugworldgm,"[{'label': 'positive', 'score': 0.916228711605072}]"
2012-04-14 15:00:44+00:00,0,2,0,Twitter for iPhone,loudshitmaxx icnt really have fun..cuz des ppl country afwatkh out,"[{'label': 'negative', 'score': 0.8996422290802002}]"
2012-04-14 08:51:35+00:00,0,1,0,Twitter for iPhone,itsdatgirlaspen youngthugworld where you been bleveland where the s ,"[{'label': 'neutral', 'score': 0.9116668105125427}]"
2012-04-14 08:49:11+00:00,1,0,0,Twitter for iPhone,mpamoney youngthugworld wat it do foolshit boolin what up bro,"[{'label': 'negative', 'score': 0.57680344581604}]"
2012-04-14 08:24:01+00:00,0,4,10,Twitter for iPhone,up with it,"[{'label': 'positive', 'score': 0.5685992240905762}]"
2012-04-14 01:31:42+00:00,1,2,0,Twitter for iPhone,everyone go follow my instagramyoungthugworld,"[{'label': 'neutral', 'score': 0.5069327354431152}]"
2012-04-14 00:55:24+00:00,0,0,0,Twitter for iPhone,montecarlo305 youngthugworld fuk u nigga lol ....... wat was it anyway 1jamaino,"[{'label': 'negative', 'score': 0.8644350171089172}]"
2012-04-14 00:50:39+00:00,0,0,0,Instagram,um on that 2pa5 swagg ,"[{'label': 'neutral', 'score': 0.8494272232055664}]"
2012-04-14 00:46:04+00:00,0,1,0,Twitter for iPhone,montecarlo305 youngthugworld i dont have a iphone so i cant see dathahaha,"[{'label': 'neutral', 'score': 0.5231920480728149}]"
2012-04-14 00:39:43+00:00,0,1,0,Twitter for iPhone,montecarlo305 youngthugworld chillen my nigga .... i aint seen yo ass in a minwy,"[{'label': 'negative', 'score': 0.4794556498527527}]"
2012-04-14 00:29:34+00:00,0,1,0,Twitter for iPhone,montecarlo305 youngthugworld kuzzz da fuk is up witcha ..... i see u werkinwhat up bro,"[{'label': 'neutral', 'score': 0.6376401782035828}]"
2012-04-14 00:25:37+00:00,1,2,1,Twitter for iPhone,are my fans ready for a new avi,"[{'label': 'neutral', 'score': 0.6485409736633301}]"
2012-04-14 00:22:50+00:00,0,1,0,Twitter for iPhone,so to loudshitmaxx blatt,"[{'label': 'positive', 'score': 0.9128428101539612}]"
2012-04-14 00:20:36+00:00,0,0,1,Twitter for iPhone,youngpaidnfull avi is beautiful,"[{'label': 'positive', 'score': 0.9721216559410095}]"
2012-04-14 00:17:36+00:00,0,0,1,Twitter for iPhone,so to savageboient wein blatt,"[{'label': 'positive', 'score': 0.8264726400375366}]"
2012-04-13 21:47:22+00:00,0,1,7,TweetDeck,for those who missed it.... young thug  i came from nothing 3 movie trailer  via youtube,"[{'label': 'neutral', 'score': 0.7990999221801758}]"
2012-04-13 18:36:24+00:00,0,1,0,Twitter for iPhone,biigp412 youngthugworld you make sure you be at moni party tomorriw or we beefinwhere its at,"[{'label': 'neutral', 'score': 0.8244938254356384}]"
2012-04-13 18:35:59+00:00,0,1,0,Twitter for iPhone,yungwoobi youngthugworld say boi wazzam what up bro,"[{'label': 'neutral', 'score': 0.6257197260856628}]"
2012-04-13 18:06:25+00:00,0,1,7,Twitter for iPhone,ain even trippin nomoe onhood,"[{'label': 'neutral', 'score': 0.4817354679107666}]"
2012-04-13 17:59:04+00:00,1,2,0,Instagram,blatt ,"[{'label': 'positive', 'score': 0.8327476978302002}]"
2012-04-13 16:28:55+00:00,0,0,0,Twitter for iPhone,teeziedolla aint seen the home team in a min youngthugworld maybachro5 r slugga sluggawy homie,"[{'label': 'neutral', 'score': 0.5273535251617432}]"
2012-04-13 15:29:40+00:00,1,0,6,Twitter for iPhone,"slug5much blood,love,all,the,timeblatt","[{'label': 'neutral', 'score': 0.5943601727485657}]"
2012-04-13 15:22:19+00:00,1,1,2,TweetDeck,if you want to book youngthugworld contact 404 804 5579 for further booking inquires,"[{'label': 'neutral', 'score': 0.9043028354644775}]"
2012-04-13 14:38:26+00:00,0,0,4,TweetDeck,i came from nothing 2  get it live  < vote this up,"[{'label': 'neutral', 'score': 0.6594416499137878}]"
2012-04-13 06:24:36+00:00,0,0,0,Instagram,haitis fake fa5e ,"[{'label': 'negative', 'score': 0.6885213851928711}]"
2012-04-13 03:11:24+00:00,59,5,29,Twitter for iPhone,take that hoe,"[{'label': 'negative', 'score': 0.7199300527572632}]"
2012-04-13 00:02:56+00:00,0,0,3,Instagram,lil tayman sexy af free the homie lodtayman ,"[{'label': 'positive', 'score': 0.9041909575462341}]"
2012-04-12 19:43:35+00:00,1,0,4,Twitter for iPhone,show us some love in this bitkh,"[{'label': 'positive', 'score': 0.9083766937255859}]"
2012-04-12 18:59:59+00:00,0,0,0,Twitter for iPhone,londonjae4real youngthugworld shit coolin gotta get in today 4real thobool,"[{'label': 'positive', 'score': 0.5834693908691406}]"
2012-04-12 18:58:22+00:00,0,0,0,Twitter for iPhone,1youngscooter i got treet tiedsend me the song bro youngthugworldgmail,"[{'label': 'neutral', 'score': 0.7979304194450378}]"
2012-04-12 18:48:03+00:00,0,1,0,Twitter for iPhone,londonjae4real bumped into my lil brotha youngthugworld lastnight whats poppin bro......us what up with u,"[{'label': 'neutral', 'score': 0.6593515872955322}]"
