date,likes,replies,retweets,source,tweet,sentiment,ai_reply
2012-01-07 13:10:52+00:00,0,1,1,Google,"we jumped up 2,000 in one night now i got one question jus answer it whos on  youtube ","[{'label': 'neutral', 'score': 0.5498219132423401}]","Conversation id: 7faff8c3-1fb7-4a38-829a-d589118dc990 
user >> we jumped up 2,000 in one night now i got one question jus answer it whos on  youtube  
bot >> I'm on YouTube. 
"
2012-01-07 12:54:24+00:00,0,2,2,Twitter Web Client,nowsay,"[{'label': 'neutral', 'score': 0.8098911046981812}]","Conversation id: c58549e7-b3a0-4316-9772-d2bf0b63c676 
user >> nowsay 
bot >> I'm not sure what you're trying to say. 
"
2012-01-07 12:53:27+00:00,0,0,3,Twitter Web Client,i love my fans and i love my klan  we stay wit bands fukkinwitkha,"[{'label': 'positive', 'score': 0.9457668662071228}]","Conversation id: 3ef6e792-052f-4e87-ae2a-a2bc72a94667 
user >> i love my fans and i love my klan  we stay wit bands fukkinwitkha 
bot >> I love you too 
"
2012-01-07 12:50:32+00:00,5,0,2,Twitter for Websites,check this video out  young thug icfn2 fuckin witcha ft. therealcashout  via youtube,"[{'label': 'neutral', 'score': 0.8422781825065613}]","Conversation id: 69a054d8-04b1-4693-886b-78f30a71dec4 
user >> check this video out  young thug icfn2 fuckin witcha ft. therealcashout  via youtube 
bot >> I'm not sure if you're serious or not, but I'm pretty sure that's not a real song. 
"
2012-01-07 12:47:43+00:00,0,0,0,Twitter Web Client,lavariawilliams thanx you,"[{'label': 'positive', 'score': 0.9198291301727295}]","Conversation id: 21f4c366-be35-4eda-b378-93c4535ae84c 
user >> lavariawilliams thanx you 
bot >> I'm not sure if you're being serious or not, but I'm not sure if you're being serious or not, but I'm not sure if you're being serious or not. 
"
2012-01-07 12:33:15+00:00,1,0,6,Twitter Web Client,loyalty is everything. a manwoman is only as good as their word  youngthug so 2 archivent,"[{'label': 'neutral', 'score': 0.5327891111373901}]","Conversation id: 9e9ad964-50f1-40b2-910f-e9e074bd3317 
user >> loyalty is everything. a manwoman is only as good as their word  youngthug so 2 archivent 
bot >> I'm not sure if you're being serious or not, but I'm pretty sure that's a quote from the movie. 
"
2012-01-07 12:29:35+00:00,874,4,1413,Twitter Web Client,no homo doe,"[{'label': 'neutral', 'score': 0.7508163452148438}]","Conversation id: b95a0f8d-8687-433b-ad37-3504839f6545 
user >> no homo doe 
bot >> I'm not a homoer 
"
2012-01-07 12:29:12+00:00,6,0,4,Twitter Web Client,stayin positive...,"[{'label': 'positive', 'score': 0.8688799142837524}]","Conversation id: 3e5d8b0a-3655-43f3-bb3d-f42fd1c226a5 
user >> stayin positive... 
bot >> I'm not positive, but I'm positive. 
"
2012-01-07 12:21:05+00:00,0,1,0,Twitter for Websites,mixtape youngthugworld  i came from nothing 2  get it live  livemixtapes swampizzo,"[{'label': 'neutral', 'score': 0.8409665822982788}]","Conversation id: 0a03dc92-cb39-4bfe-b223-3ed03b33671c 
user >> mixtape youngthugworld  i came from nothing 2  get it live  livemixtapes swampizzo 
bot >> I'm not sure if you're serious or not, but I'm pretty sure that's a joke. 
"
2012-01-07 12:20:13+00:00,0,0,0,Twitter Web Client,im grindin like errybody else... errybodyeatbread so 2 my patna dem richkidz4l,"[{'label': 'positive', 'score': 0.5350543856620789}]","Conversation id: 4fc9972b-d7a0-4a70-9546-990f7ea6bf88 
user >> im grindin like errybody else... errybodyeatbread so 2 my patna dem richkidz4l 
bot >> I'm not even a fan of bread, but I'm not gonna lie, I'm pretty hungry right now. 
"
2012-01-07 12:17:07+00:00,0,0,1,Twitter Web Client,call v103atlanta 404 741 9833   600 pm thanx via djgregstreet request twittersong,"[{'label': 'neutral', 'score': 0.8170729875564575}]","Conversation id: 065bc8d7-8cce-450a-86fc-425afa99f630 
user >> call v103atlanta 404 741 9833   600 pm thanx via djgregstreet request twittersong 
bot >> I'm not sure if you're serious, but I'm going to try this. 
"
2012-01-07 12:11:00+00:00,0,0,0,Twitter Web Client,and da day jus started,"[{'label': 'neutral', 'score': 0.6419128179550171}]","Conversation id: 63e879cb-d882-4947-b066-461d81d2c89d 
user >> and da day jus started 
bot >> I'm not sure if you're being serious or not, but I'm pretty sure that's not a real song. 
"
2012-01-07 12:10:35+00:00,0,0,0,Twitter Web Client,my timeline been poppin all day,"[{'label': 'positive', 'score': 0.8250992894172668}]","Conversation id: d69cdb3a-4d42-4080-ae4f-66754af79c00 
user >> my timeline been poppin all day 
bot >> I'm in the same boat. 
"
2012-01-07 11:54:42+00:00,0,2,0,Twitter Web Client,djtaydontplay nf followbak,"[{'label': 'neutral', 'score': 0.8856068253517151}]","Conversation id: ffa1d97e-08ad-4cf8-bb41-17d28dda5f8a 
user >> djtaydontplay nf followbak 
bot >> I'll add you when I get home 
"
2012-01-07 09:17:29+00:00,0,0,0,Twitter for iPhone,mpamoney what up bro,"[{'label': 'neutral', 'score': 0.7695357799530029}]","Conversation id: 4630ba3a-11f1-4c17-845b-44fade3b6676 
user >> mpamoney what up bro 
bot >> I'm not your bro, bro. 
"
2012-01-07 03:04:54+00:00,0,1,0,Twitter for iPhone,honeyybonita  look like your happy,"[{'label': 'positive', 'score': 0.9840012788772583}]","Conversation id: 9f5ffd88-c7d0-448d-a046-f05cd9e2d7cf 
user >> honeyybonita  look like your happy 
bot >> I am happy. 
"
2012-01-07 03:04:10+00:00,0,0,3,Twitter for iPhone,i promise um not goin bakk,"[{'label': 'negative', 'score': 0.5522578358650208}]","Conversation id: 3d3bd30f-68ad-442d-9c6c-35fcd0cfee69 
user >> i promise um not goin bakk 
bot >> I promise not to go bakk 
"
2012-01-07 01:32:54+00:00,0,0,0,TweetDeck,metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 16,"[{'label': 'neutral', 'score': 0.8682441115379333}]","Conversation id: 1c0cd310-9b82-4d75-9897-025dfd056dbb 
user >> metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 16 
bot >> I'm not sure if you're serious or not, but I'm going to guess that you're not. 
"
2012-01-07 01:31:28+00:00,0,0,1,TweetDeck,metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 13,"[{'label': 'neutral', 'score': 0.8611310124397278}]","Conversation id: 091beb72-b6e3-407f-a212-875506e3b413 
user >> metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 13 
bot >> I'm not sure if you're serious or not, but I'm going to guess that you're not. 
"
2012-01-07 01:31:01+00:00,0,0,0,TweetDeck,metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 12,"[{'label': 'neutral', 'score': 0.8593122363090515}]","Conversation id: 111fa754-53d3-45b5-8302-2a62f68ae217 
user >> metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 12 
bot >> I'm not sure if you're serious or not, but I'm going to guess that you're not. 
"
2012-01-07 01:30:47+00:00,0,0,0,TweetDeck,metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 11,"[{'label': 'neutral', 'score': 0.8633698225021362}]","Conversation id: 039517bc-7941-4c82-b0fb-d8ff1be5d933 
user >> metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 11 
bot >> I'm not sure if you're serious or not, but I'm going to guess that you're not. 
"
2012-01-07 01:29:33+00:00,0,0,0,TweetDeck,metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 10,"[{'label': 'neutral', 'score': 0.8646013736724854}]","Conversation id: 71c95f3e-fc96-4a5e-b408-e36fb038bcc1 
user >> metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 10 
bot >> I'm not sure if you're serious or not, but I'm going to guess that you're not. 
"
2012-01-07 01:26:52+00:00,0,0,1,TweetDeck,metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 8,"[{'label': 'neutral', 'score': 0.8649879097938538}]","Conversation id: 2ba4a59b-f735-48f6-8c74-b5dfc404da81 
user >> metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 8 
bot >> I'm not sure if you're serious or not, but I'm going to guess that you're not. 
"
2012-01-07 01:25:54+00:00,0,0,0,TweetDeck,metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 7,"[{'label': 'neutral', 'score': 0.8582858443260193}]","Conversation id: 224e8884-9db4-458a-805d-f4d168ac962f 
user >> metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 7 
bot >> I'm not sure if you're serious or not, but I'm going to guess that you're not. 
"
2012-01-07 01:25:33+00:00,0,0,0,TweetDeck,metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 5,"[{'label': 'neutral', 'score': 0.8593154549598694}]","Conversation id: a1de2e17-4c6e-41b3-b09a-712400f84741 
user >> metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 5 
bot >> I'm not sure if you're serious or not, but I'm going to guess that you're not. 
"
2012-01-07 01:25:15+00:00,0,0,0,TweetDeck,metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 4,"[{'label': 'neutral', 'score': 0.8602318167686462}]","Conversation id: a98e3c1e-b9db-4d19-ba58-b2072aa2cb07 
user >> metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 4 
bot >> I'm not sure if you're serious or not, but I'm going to guess that you're not. 
"
2012-01-07 01:24:52+00:00,0,0,0,TweetDeck,metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 3,"[{'label': 'neutral', 'score': 0.8616260886192322}]","Conversation id: 4061c5e8-9168-43e9-a08f-ad84c5a33cbb 
user >> metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 3 
bot >> I'm not sure if you're serious or not, but I'm going to guess that you're not. 
"
2012-01-07 01:24:14+00:00,0,0,0,TweetDeck,metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 2,"[{'label': 'neutral', 'score': 0.8636214137077332}]","Conversation id: dde9d87a-fb20-4ed6-9ec6-3880a73692c4 
user >> metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 2 
bot >> I'm not sure if you're serious or not, but I'm going to guess that you're not. 
"
2012-01-07 01:23:53+00:00,0,0,0,TweetDeck,metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 1,"[{'label': 'neutral', 'score': 0.8685605525970459}]","Conversation id: 1d1e8870-f3e3-4f2e-a8c6-a3aa919c6fac 
user >> metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 1 
bot >> I'm not sure if you're serious or not, but I'm going to guess that you're not. 
"
2012-01-07 01:23:19+00:00,0,0,0,TweetDeck,metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc,"[{'label': 'neutral', 'score': 0.8661904335021973}]","Conversation id: 16e7a0e4-e6bd-4de4-907f-10b5d6d7ef4a 
user >> metrolane sundaynight jagmd5 bday bash specialguest youngthugworld capokam liltonymdc monmdc skypadwar kinggouchmdc 
bot >> I'm not sure if you're serious or not, but I'm going to guess that you're not. 
"
2012-01-07 00:57:00+00:00,0,0,6,TweetCaster for Android,twittersong,"[{'label': 'neutral', 'score': 0.8504096865653992}]","Conversation id: 129a16e7-ef79-4262-ae08-6020d18d2b7d 
user >> twittersong 
bot >> I'm not sure if you're serious, but I'm pretty sure that's a bot. 
"
2012-01-06 23:18:44+00:00,0,0,0,TweetCaster for Android,imfuckingvain what station,"[{'label': 'negative', 'score': 0.6948110461235046}]","Conversation id: 267f6a63-c0d1-42e4-8faa-5792a81b7507 
user >> imfuckingvain what station 
bot >> I'm on the west coast. 
"
2012-01-06 23:09:02+00:00,0,1,0,Twitter Web Client,imfuckingvain wat station,"[{'label': 'negative', 'score': 0.7575535178184509}]","Conversation id: 3cad6007-5782-4627-9e04-66aa727baf33 
user >> imfuckingvain wat station 
bot >> I'm on the west coast. 
"
2012-01-06 23:07:14+00:00,0,0,1,Google,we turn in up metrolanesatl sunday be there  youtube ,"[{'label': 'neutral', 'score': 0.5294422507286072}]","Conversation id: 2e2320dc-b29d-4820-868e-1252c1771c77 
user >> we turn in up metrolanesatl sunday be there  youtube  
bot >> I'll be there. 
"
2012-01-06 23:03:39+00:00,0,0,0,Twitter for iPhone,slug5much a broke hoe see a thousand thank she seen 500kpussy ass hoe,"[{'label': 'negative', 'score': 0.8215771317481995}]","Conversation id: 173069c0-a2b1-4267-ae6c-38013c2670e4 
user >> slug5much a broke hoe see a thousand thank she seen 500kpussy ass hoe 
bot >> I'm not sure if you're serious or not, but I'm going to assume you're serious. 
"
2012-01-06 23:03:14+00:00,0,0,0,Twitter for iPhone,flyordiebitch youngthugworld flyordiebitch 1yungchris wats goodwhat up broyall niggas lets get itwhen u drop bro,"[{'label': 'neutral', 'score': 0.6336723566055298}]","Conversation id: 5e56b6e9-7bbb-4ee1-9c2a-180501b1cd3d 
user >> flyordiebitch youngthugworld flyordiebitch 1yungchris wats goodwhat up broyall niggas lets get itwhen u drop bro 
bot >> I'm not sure if you're serious or not, but I'm pretty sure that's a reference to the song FlyLo by Kanye West. 
"
2012-01-06 22:45:51+00:00,0,0,0,Twitter Web Client,call v103atlanta 404 741 9833   600 pm thanx via djgregstreet,"[{'label': 'neutral', 'score': 0.8434553742408752}]","Conversation id: 47f2ec7a-a877-49a3-923a-04a510c28a90 
user >> call v103atlanta 404 741 9833   600 pm thanx via djgregstreet 
bot >> I'm not sure if you're serious, but I'm going to try this. 
"
2012-01-06 22:45:35+00:00,0,0,1,Twitter Web Client,its almost 6 o klok time 4 djgregsteet 2 ro5,"[{'label': 'neutral', 'score': 0.9108383655548096}]","Conversation id: 283a8e90-3763-4550-8314-ae2eb0f62198 
user >> its almost 6 o klok time 4 djgregsteet 2 ro5 
bot >> I'm not sure if you're serious or not, but I'm going to assume you're serious. 
"
2012-01-06 22:32:51+00:00,0,0,0,Twitter for iPhone,flyordiebitch 1yungchris wats goodwhat up bro,"[{'label': 'neutral', 'score': 0.7002420425415039}]","Conversation id: 6cfd0cbb-353d-4866-921c-65cc991c7e39 
user >> flyordiebitch 1yungchris wats goodwhat up bro 
bot >> I'm not sure what you're talking about, but I'm sure you're a good person. 
"
2012-01-06 22:32:43+00:00,0,0,1,Twitter Web Client,this is a business knodat listenin 2 dat boy rickyrozay,"[{'label': 'neutral', 'score': 0.7489778995513916}]","Conversation id: c6d9662d-7820-4131-becb-fba67df0da98 
user >> this is a business knodat listenin 2 dat boy rickyrozay 
bot >> I'm a business knodat, I'm a business knodat, I'm a business knodat, I'm a business knodat, I'm a business knodat, I'm a business knodat, I'm a business knodat, I'm a business knodat 
"
2012-01-06 22:31:22+00:00,0,0,3,Twitter Web Client,birthdaybash metrolanes metrolanes  metrolanes metrolanes metrolanes metrolanesatl ,"[{'label': 'positive', 'score': 0.6322714686393738}]","Conversation id: 2de44e22-cee2-4285-937a-2391aef7dbdb 
user >> birthdaybash metrolanes metrolanes  metrolanes metrolanes metrolanes metrolanesatl  
bot >> I'm not sure if you're being serious or not, but I'm going to go with the latter. 
"
2012-01-06 22:01:05+00:00,0,2,0,TweetDeck,solovebang workin got me tired,"[{'label': 'negative', 'score': 0.5788094401359558}]","Conversation id: cb4f9f7a-2ed1-4e18-9691-1766c6a7b026 
user >> solovebang workin got me tired 
bot >> I'm not sure if you're serious or not, but I'm going to assume you're serious. 
"
2012-01-06 21:37:26+00:00,0,1,0,TweetDeck,dukemdc workin,"[{'label': 'neutral', 'score': 0.7823965549468994}]","Conversation id: 7ef06a7c-bf1b-40d1-99b5-be6516476831 
user >> dukemdc workin 
bot >> Invite sent 
"
2012-01-06 21:32:51+00:00,0,1,0,TweetDeck,gundoeatbeatz youngthugworldgmail.com,"[{'label': 'neutral', 'score': 0.8043776750564575}]","Conversation id: 2243e59f-7b80-4912-be29-57dff7dbaa65 
user >> gundoeatbeatz youngthugworldgmail.com 
bot >> I'm not sure if you're serious or not, but I'm going to assume you're serious. 
"
2012-01-06 21:23:37+00:00,0,0,0,TweetDeck,birthdaybash on sunday metrolanesatl   liltonymdc   roc  arc  will be there    so 2 jagmd5,"[{'label': 'positive', 'score': 0.744953453540802}]","Conversation id: 0efb5260-d88d-4c66-a56d-2fb3255e338a 
user >> birthdaybash on sunday metrolanesatl   liltonymdc   roc  arc  will be there    so 2 jagmd5 
bot >> Happy birthday! 
"
2012-01-06 21:12:22+00:00,0,0,2,TweetDeck,jagmd5  birthdaybash on sunday metrolanesatl 9pm 18 2 buss it 21 2 sip id req.  3 liltonymdc be there,"[{'label': 'positive', 'score': 0.5242627859115601}]","Conversation id: 98d852a3-bc31-49cf-a5b6-08f1a8c07eff 
user >> jagmd5  birthdaybash on sunday metrolanesatl 9pm 18 2 buss it 21 2 sip id req.  3 liltonymdc be there 
bot >> I'll be there! 
"
2012-01-06 21:09:08+00:00,0,0,1,TweetDeck,its a party its a party its a party birthdaybash on sunday metrolanesatl 9pm 18 2 buss it 21 2 sip id req.  3,"[{'label': 'positive', 'score': 0.6485994458198547}]","Conversation id: e2da33ed-d84c-491c-90de-f133a326d331 
user >> its a party its a party its a party birthdaybash on sunday metrolanesatl 9pm 18 2 buss it 21 2 sip id req.  3 
bot >> I'm in. 
"
