,Unnamed: 0,date,likes,replies,retweets,source,tweet,sentiment
9050,9050,2012-01-19 18:19:12+00:00,0,0,0,TweetCaster for Android,Check ur dm RT @djdafuckmoney: @YoungThugWorld DM ur math tryin to set up a show wit chu,"[{'label': 'neutral', 'score': 0.8884797096252441}]"
9051,9051,2012-01-19 18:16:01+00:00,0,1,1,TweetCaster for Android,Car RT @Boobie__: @YoungThugWorld what do kizar mean?? #HaitiSlang,"[{'label': 'neutral', 'score': 0.9183619022369385}]"
9052,9052,2012-01-19 18:15:11+00:00,0,1,0,TweetCaster for Android,#Howboutdat RT @Bubba_Tyga2500: Keep This On Replay @YoungThugWorld http://t.co/NJ6UWlkK,"[{'label': 'neutral', 'score': 0.9202656745910645}]"
9053,9053,2012-01-19 17:08:09+00:00,0,0,2,TweetDeck,#SexySunday 1.22.12 @ #Metrolane #DoorOpenAt9 #LadiesFreeBefore10 Under 18 or no id must be with person 21 with id @kinggouch_mdc,"[{'label': 'neutral', 'score': 0.7429531216621399}]"
9054,9054,2012-01-19 17:05:23+00:00,0,1,2,TweetDeck,#SexySunday 1.22.12 @ #Metrolane #DoorOpenAt9 #LadiesFreeBefore10 Under 18 or no id must be with person 21 with id http://t.co/lvVAljM8,"[{'label': 'neutral', 'score': 0.7158632874488831}]"
9055,9055,2012-01-19 16:54:52+00:00,0,1,0,TweetCaster for Android,RT @TheRealJmille: @YoungThugWorld if it wun fa dat achieve $ong I wulda ben gave up.. never gave up... Achieve With Me..,"[{'label': 'positive', 'score': 0.5074794888496399}]"
9056,9056,2012-01-19 15:59:49+00:00,0,1,7,TweetCaster for Android,Everyone have a positive day... go out an a5hieve...,"[{'label': 'positive', 'score': 0.9630597829818726}]"
9057,9057,2012-01-19 14:55:07+00:00,0,1,1,ReverbNation,Booking inquires - YoungThugWorld@gmail.com,"[{'label': 'neutral', 'score': 0.9010708928108215}]"
9058,9058,2012-01-19 14:11:31+00:00,0,0,0,TweetCaster for Android,Peeciate it RT @LADYLV23: @YoungThugWorld good job on your music,"[{'label': 'positive', 'score': 0.9471727609634399}]"
9059,9059,2012-01-19 13:57:14+00:00,0,1,0,TweetCaster for Android,@MonTeCarLo305 9 more days till Lil bro drop #WHATISKUSH,"[{'label': 'neutral', 'score': 0.7967361807823181}]"
9060,9060,2012-01-19 11:46:38+00:00,2,1,4,TweetCaster for Android,Good Morning World!,"[{'label': 'positive', 'score': 0.972427487373352}]"
9061,9061,2012-01-19 11:06:56+00:00,0,0,1,TweetCaster for Android,S/O 2 @djtrocatlanta,"[{'label': 'neutral', 'score': 0.828285813331604}]"
9062,9062,2012-01-19 11:04:43+00:00,0,0,0,TweetCaster for Android,Salute the Djs fr fr #Howboutdat,"[{'label': 'positive', 'score': 0.7959831953048706}]"
9063,9063,2012-01-19 11:01:32+00:00,0,0,0,TweetCaster for Android,S/O 2 @SWAMPIZZO hottest Indy mixtape on @LiveMixtapes #I5FN2 #Howboutdat #I5ameFromNothing,"[{'label': 'positive', 'score': 0.8142696022987366}]"
9064,9064,2012-01-19 10:59:21+00:00,1485,10,1654,TweetCaster for Android,No homo doe,"[{'label': 'neutral', 'score': 0.7508163452148438}]"
9065,9065,2012-01-19 10:58:53+00:00,6,1,4,TweetCaster for Android,I love #aomf,"[{'label': 'positive', 'score': 0.9808617234230042}]"
9066,9066,2012-01-19 10:47:24+00:00,0,1,4,TweetCaster for Android,Wakes up starts the day an turns on #I5FN2 #Howboutdat,"[{'label': 'neutral', 'score': 0.7797920107841492}]"
9067,9067,2012-01-19 08:48:03+00:00,0,1,1,TweetDeck,[Mixtape] @YoungThugWorld - I Came From Nothing 2 :: Get It LIVE! http://t.co/4O0Ywmmn @LiveMixtapes @SwampIzzo @,"[{'label': 'neutral', 'score': 0.8429723978042603}]"
9068,9068,2012-01-19 08:47:14+00:00,0,1,0,TweetDeck,[Mixtape] @YoungThugWorld - I Came From Nothing 2 :: Get It LIVE! http://t.co/4O0Ywmmn @LiveMixtapes @SwampIzzo,"[{'label': 'neutral', 'score': 0.8391810059547424}]"
9069,9069,2012-01-19 08:37:10+00:00,0,0,0,ReverbNation,"Added a new video: ""Young thug ""I CAME FROM NOTHING - 100 Dollar Autograph"""" http://t.co/2ZuJEEss #video","[{'label': 'neutral', 'score': 0.850123941898346}]"
9070,9070,2012-01-19 08:37:10+00:00,0,0,0,erased858,Added a new video: &quot;Young thug &quot;I CAME FROM NOTHING - 100 Dollar Autograph&quot;&quot; http://t.co/ezJXJpvP &#35;video,"[{'label': 'neutral', 'score': 0.8532801270484924}]"
9071,9071,2012-01-19 08:37:09+00:00,1,0,1,ReverbNation,"Added a new video: ""Young Thug - Jungle @youngthugworld"" http://t.co/unWKAW3S #video","[{'label': 'neutral', 'score': 0.7735167145729065}]"
9072,9072,2012-01-19 08:37:09+00:00,0,0,0,erased858,Added a new video: &quot;Young Thug - Jungle @youngthugworld&quot; http://t.co/0I0t8j6L &#35;video,"[{'label': 'neutral', 'score': 0.8263497948646545}]"
9073,9073,2012-01-19 08:37:07+00:00,0,0,0,ReverbNation,"Added a new video: ""Young Thug - We Are - @youngthugworld (I Came From Nothing)"" http://t.co/izlinjUa #video","[{'label': 'neutral', 'score': 0.7890340685844421}]"
9074,9074,2012-01-19 08:37:07+00:00,0,0,0,erased858,Added a new video: &quot;Young Thug - We Are - @youngthugworld &#40;I Came From Nothing&#41;&quot; http://t.co/pjux1Tax &#35;video,"[{'label': 'neutral', 'score': 0.819296658039093}]"
9075,9075,2012-01-19 08:37:06+00:00,0,0,0,erased858,Added a new video: &quot;Young Thug - Eat U Alive @youngthugworld&quot; http://t.co/HYaZ6FcD &#35;video,"[{'label': 'neutral', 'score': 0.8121325373649597}]"
9076,9076,2012-01-19 08:37:06+00:00,0,0,0,ReverbNation,"Added a new video: ""Young Thug - Eat U Alive @youngthugworld"" http://t.co/XXtQLuej #video","[{'label': 'neutral', 'score': 0.7758479714393616}]"
9077,9077,2012-01-19 08:37:04+00:00,0,0,1,erased858,Added a new video: &quot;Young Thug - Ball On Y&#39;all @younthugworld Ft. @skypadwar & @CAPOKAM&quot; http://t.co/omvsSOPI &#35;video,"[{'label': 'neutral', 'score': 0.809043824672699}]"
9078,9078,2012-01-19 08:37:04+00:00,0,0,0,ReverbNation,"Added a new video: ""Young Thug - Ball On Y'all @younthugworld Ft. @skypadwar & @CAPOKAM"" http://t.co/SzZGzpH2 #video","[{'label': 'neutral', 'score': 0.7919250130653381}]"
9079,9079,2012-01-19 08:37:03+00:00,0,0,0,ReverbNation,"Added a new video: ""Young Thug - Spartan @youngthugworld"" http://t.co/DuhRDYC1 #video","[{'label': 'neutral', 'score': 0.7838153839111328}]"
9080,9080,2012-01-19 08:37:02+00:00,0,0,0,erased858,Added a new video: &quot;Young Thug - Drop Bars @youngthugworld&quot; http://t.co/lD1w9TvW &#35;video,"[{'label': 'neutral', 'score': 0.8435244560241699}]"
9081,9081,2012-01-19 08:37:02+00:00,0,0,0,ReverbNation,"Added a new video: ""Young Thug - Drop Bars @youngthugworld"" http://t.co/DC77CF5e #video","[{'label': 'neutral', 'score': 0.7916532754898071}]"
9082,9082,2012-01-19 08:37:00+00:00,0,0,1,ReverbNation,"Added a new video: ""Young Thug - In Dis Bitch @youngthugworld Ft. @therealkumtie"" http://t.co/c4uDjlpg #video","[{'label': 'neutral', 'score': 0.8558652400970459}]"
9083,9083,2012-01-19 08:37:00+00:00,0,0,0,erased858,Added a new video: &quot;Young Thug - In Dis Bitch @youngthugworld Ft. @therealkumtie&quot; http://t.co/kSuszqjF &#35;video,"[{'label': 'neutral', 'score': 0.8528353571891785}]"
9084,9084,2012-01-19 08:36:59+00:00,0,0,0,ReverbNation,"Added a new video: ""Young Thug - R.I.P @youngthugworld"" http://t.co/8DuxWWhw #video","[{'label': 'neutral', 'score': 0.8276088833808899}]"
9085,9085,2012-01-19 08:36:59+00:00,0,0,0,erased858,Added a new video: &quot;Young Thug - R.I.P @youngthugworld&quot; http://t.co/E6hMIoxU &#35;video,"[{'label': 'neutral', 'score': 0.8450150489807129}]"
9086,9086,2012-01-19 08:36:58+00:00,0,0,1,ReverbNation,"Added a new video: ""Young Thug - I CAME FROM NOTHING (Official Commercial)"" http://t.co/SkKr1uyM #video","[{'label': 'neutral', 'score': 0.8840512633323669}]"
9087,9087,2012-01-19 08:36:58+00:00,0,0,0,erased858,Added a new video: &quot;Young Thug - I CAME FROM NOTHING &#40;Official Commercial&#41;&quot; http://t.co/PBUPJZTP &#35;video,"[{'label': 'neutral', 'score': 0.8685030937194824}]"
9088,9088,2012-01-19 08:36:57+00:00,0,0,0,erased858,Added a new video: &quot;Future - Tony Montana Remix Ft. Young Thug & Drake&quot; http://t.co/Pj999de4 &#35;video,"[{'label': 'neutral', 'score': 0.8548915386199951}]"
9089,9089,2012-01-19 08:36:57+00:00,0,0,0,ReverbNation,"Added a new video: ""Future - Tony Montana Remix Ft. Young Thug & Drake"" http://t.co/lPVKrNlV #video","[{'label': 'neutral', 'score': 0.8466721773147583}]"
9090,9090,2012-01-19 08:36:54+00:00,0,0,0,ReverbNation,"Added a new video: ""@RealJoseGuapo Ft. @YoungThugWorld #FuckMyTattoos (Official Video)"" http://t.co/mQdMJLFw #video","[{'label': 'neutral', 'score': 0.8214952349662781}]"
9091,9091,2012-01-19 08:36:53+00:00,0,0,0,ReverbNation,"Added a new video: ""Young Thug - Curtains ft. @ThatsShawtyLo @SB_Skooly"" http://t.co/a66yTlqK #video","[{'label': 'neutral', 'score': 0.8539857268333435}]"
9092,9092,2012-01-19 08:36:53+00:00,0,0,0,erased858,Added a new video: &quot;Young Thug - Curtains ft. @ThatsShawtyLo @SB_Skooly&quot; http://t.co/2zIexRAG &#35;video,"[{'label': 'neutral', 'score': 0.872273325920105}]"
9093,9093,2012-01-19 08:36:51+00:00,0,0,0,ReverbNation,"Added a new video: ""Young Thug - Keep In Touch #ICFN2 Sneak Peek!"" http://t.co/KKfzvSwJ #video","[{'label': 'neutral', 'score': 0.7571859359741211}]"
9094,9094,2012-01-19 08:36:51+00:00,0,0,0,erased858,Added a new video: &quot;Young Thug - Keep In Touch &#35;ICFN2 Sneak Peek!&quot; http://t.co/pFF1QRZn &#35;video,"[{'label': 'neutral', 'score': 0.7431649565696716}]"
9095,9095,2012-01-19 08:36:50+00:00,1,0,1,erased858,Added a new video: &quot;@YoungThugWorld - Haiti Slang &#35;ICFN2&quot; http://t.co/hT4YHvHb &#35;video,"[{'label': 'neutral', 'score': 0.8677683472633362}]"
9096,9096,2012-01-19 08:36:50+00:00,0,0,0,ReverbNation,"Added a new video: ""@YoungThugWorld - Haiti Slang #ICFN2"" http://t.co/2MdlqcEA #video","[{'label': 'neutral', 'score': 0.8833420276641846}]"
9097,9097,2012-01-19 08:36:49+00:00,0,0,0,ReverbNation,"Added a new video: ""@YoungThugWorld #TwitterSong (Prod by @WeArePlanet9)"" http://t.co/mcMVMTax #video","[{'label': 'neutral', 'score': 0.810202419757843}]"
9098,9098,2012-01-19 08:36:49+00:00,0,0,0,erased858,Added a new video: &quot;@YoungThugWorld &#35;TwitterSong &#40;Prod by @WeArePlanet9&#41;&quot; http://t.co/D7BsOXm7 &#35;video,"[{'label': 'neutral', 'score': 0.8079671263694763}]"
9099,9099,2012-01-19 08:36:47+00:00,0,0,0,ReverbNation,"Added a new video: ""Young Thug ICFN2 OOOORRR Ft. Capo Kam & Kumtie"" http://t.co/yVVI6vCP #video","[{'label': 'neutral', 'score': 0.8413304686546326}]"
9100,9100,2012-01-19 08:36:47+00:00,0,0,1,erased858,Added a new video: &quot;Young Thug ICFN2 OOOORRR Ft. Capo Kam & Kumtie&quot; http://t.co/jovUzuzY &#35;video,"[{'label': 'neutral', 'score': 0.8576744794845581}]"
9101,9101,2012-01-19 06:56:36+00:00,0,0,0,Twitter for iPhone,I wish kould too!!!,"[{'label': 'positive', 'score': 0.7079539895057678}]"
9102,9102,2012-01-19 06:39:01+00:00,0,0,0,Twitter for iPhone,Happy Gday to my big homie @reallilscrappy #loved homie!!!,"[{'label': 'positive', 'score': 0.9880544543266296}]"
9103,9103,2012-01-19 06:36:42+00:00,0,0,0,Twitter for iPhone,“@RK_Cash: Ion really need ya”get yo ass down bastard,"[{'label': 'negative', 'score': 0.8779380917549133}]"
9104,9104,2012-01-19 06:28:57+00:00,0,0,1,Twitter for iPhone,Y'all go follow my lil bro @5_YLStunna he on that trakk #20goharderthenyall!!! Right now!!!,"[{'label': 'positive', 'score': 0.8476582169532776}]"
9105,9105,2012-01-19 06:23:45+00:00,0,0,0,Twitter for iPhone,“@greg_goodfella: I guess I'll go to ihop solo”kome get me,"[{'label': 'neutral', 'score': 0.7712683081626892}]"
9106,9106,2012-01-19 06:17:17+00:00,0,1,0,Twitter for iPhone,“@100percentTruee: Who got a ride man” @1Jamaino,"[{'label': 'neutral', 'score': 0.8890501856803894}]"
9107,9107,2012-01-19 05:17:24+00:00,14,0,13,Twitter for iPhone,Fukk u twatkher's,"[{'label': 'negative', 'score': 0.9252979755401611}]"
9108,9108,2012-01-19 05:11:10+00:00,1,1,5,Twitter for iPhone,Uma good nigga!!!!,"[{'label': 'positive', 'score': 0.9651959538459778}]"
9109,9109,2012-01-19 04:02:31+00:00,1012,4,1085,Twitter for iPhone,Fukk girls!!!!,"[{'label': 'negative', 'score': 0.9047001600265503}]"
9110,9110,2012-01-19 03:46:38+00:00,0,0,0,TweetDeck,#SexySunday 1.22.12 @ #Metrolane #DoorOpenAt9 #LadiesFreeBefore10 Under 18 or no id must be with person 21 with id http://t.co/2s4gsPlf,"[{'label': 'neutral', 'score': 0.7245172262191772}]"
9111,9111,2012-01-19 03:45:34+00:00,0,0,0,TweetDeck,#SexySunday 1.22.12 @ #Metrolane #DoorOpenAt9 #LadiesFreeBefore10 Under 18 or no id must be with person 21 with id,"[{'label': 'neutral', 'score': 0.7311424612998962}]"
9112,9112,2012-01-19 03:42:13+00:00,0,1,1,Twitter for iPhone,“@YOUNG_PAIDnFULL: #peachCiroc and #PINKboyshorts”pik,"[{'label': 'neutral', 'score': 0.8883799910545349}]"
9113,9113,2012-01-19 01:52:44+00:00,0,0,1,Twitter for iPhone,Ohh yaa!!!!,"[{'label': 'positive', 'score': 0.9533427953720093}]"
9114,9114,2012-01-19 01:48:40+00:00,0,2,0,Twitter for iPhone,“@maniacDOLL_: Thug Life Bxtcchhhhhhhhh !”ok then!!!,"[{'label': 'neutral', 'score': 0.4926275610923767}]"
9115,9115,2012-01-19 01:34:24+00:00,4,1,12,Twitter for iPhone,If u don't do it god will my nigga!!!!,"[{'label': 'negative', 'score': 0.5514878034591675}]"
9116,9116,2012-01-19 01:14:59+00:00,0,0,0,Twitter for iPhone,I love this!!!,"[{'label': 'positive', 'score': 0.982819139957428}]"
9117,9117,2012-01-19 01:03:04+00:00,0,0,0,Twitter for iPhone,“@LookATLucy_: @YoungThugWorld I did”dm right now,"[{'label': 'neutral', 'score': 0.8916360139846802}]"
9118,9118,2012-01-18 19:30:38+00:00,0,0,0,Twitter for iPhone,“@IamDelissia: @YoungThugWorld don't forget 3:30 now”k,"[{'label': 'neutral', 'score': 0.8460597395896912}]"
9119,9119,2012-01-18 19:29:28+00:00,0,0,0,Twitter for iPhone,“@LookATLucy_: @YoungThugWorld I didn't think you would tweet Me back .”dm,"[{'label': 'negative', 'score': 0.5214982032775879}]"
9120,9120,2012-01-18 17:49:11+00:00,0,0,3,Twitter for iPhone,@BoyohBoy_ on the way hoe!!!,"[{'label': 'negative', 'score': 0.45233604311943054}]"
9121,9121,2012-01-18 17:07:11+00:00,0,0,0,Twitter for iPhone,“@LookATLucy_: @YoungThugWorld :) you got me suprise.”y u say that,"[{'label': 'positive', 'score': 0.8727750182151794}]"
9122,9122,2012-01-18 16:59:35+00:00,2,3,3,Twitter for iPhone,S/o to mi blood @IamDelissia she bang'n hard #blatttttt http://t.co/9waolEGs,"[{'label': 'positive', 'score': 0.9325138330459595}]"
9123,9123,2012-01-18 16:37:43+00:00,0,0,0,Twitter Web Client,@UAG_THE_KID call 678 358 5144,"[{'label': 'neutral', 'score': 0.8662351369857788}]"
9124,9124,2012-01-18 16:31:48+00:00,0,0,0,Twitter Web Client,@UAG_THE_KID send ur # to my inbox,"[{'label': 'neutral', 'score': 0.9108575582504272}]"
9125,9125,2012-01-18 14:46:45+00:00,0,1,1,Twitter for iPhone,They watkhin me!!!!,"[{'label': 'neutral', 'score': 0.558382511138916}]"
9126,9126,2012-01-18 14:43:47+00:00,586,15,311,Twitter for iPhone,I hate pussy niggas!!!,"[{'label': 'negative', 'score': 0.9298654198646545}]"
9127,9127,2012-01-18 14:41:37+00:00,0,0,0,Twitter for iPhone,“@LookATLucy_: @YoungThugWorld have a good day sir .”I will now,"[{'label': 'positive', 'score': 0.8857998847961426}]"
9128,9128,2012-01-18 14:41:17+00:00,1,0,0,Twitter for iPhone,“@RK_OR_DIE: @YoungThugWorld WERE YO MONKEY ASS AT”on the way,"[{'label': 'neutral', 'score': 0.6329265236854553}]"
9129,9129,2012-01-18 14:01:04+00:00,0,0,0,Twitter for iPhone,“@IamDelissia: @YoungThugWorld watchout Jeffrey lol love u lame”love u too,"[{'label': 'positive', 'score': 0.8461288213729858}]"
9130,9130,2012-01-18 14:00:26+00:00,0,0,0,Twitter for iPhone,“@SUCK_My_TATties: MY AVI ^______^ http://t.co/dE8catDZ”sexy,"[{'label': 'neutral', 'score': 0.5078485012054443}]"
9131,9131,2012-01-18 14:00:10+00:00,0,1,2,Twitter for iPhone,“@THATSSHAWTYLO: Dis @THATSSHAWTYLO fav meal point blank period...... If u feel me rt http://t.co/27kzxSYl”ok then,"[{'label': 'positive', 'score': 0.6713011860847473}]"
9132,9132,2012-01-18 13:43:37+00:00,0,0,0,Twitter for iPhone,“@IamDelissia: @YoungThugWorld bastard better b lucky its cold I woulda got out & gave u ah 1 I owe u lol”dam u,"[{'label': 'negative', 'score': 0.49761107563972473}]"
9133,9133,2012-01-18 13:37:08+00:00,0,1,1,Twitter for iPhone,Free #unkfunk by the way!!!,"[{'label': 'positive', 'score': 0.9323086142539978}]"
9134,9134,2012-01-18 13:36:02+00:00,0,0,0,Twitter for iPhone,“@LookATLucy_: Goodmorning @YoungThugWorld !”gm,"[{'label': 'positive', 'score': 0.8116747140884399}]"
9135,9135,2012-01-18 13:35:51+00:00,0,0,0,Twitter for iPhone,“@mpamoney: @YoungThugWorld um bout to pull up on u pick up da 📲”kool,"[{'label': 'neutral', 'score': 0.8794822096824646}]"
9136,9136,2012-01-18 13:35:32+00:00,1,0,0,Twitter for iPhone,Free my big bro @BoyohBoy_ please!!! I love u bro!!!,"[{'label': 'positive', 'score': 0.9730812907218933}]"
9137,9137,2012-01-18 13:07:27+00:00,0,0,1,Twitter for iPhone,Free my nigga @BoyohBoy_ #loved!!!!,"[{'label': 'positive', 'score': 0.8844547867774963}]"
9138,9138,2012-01-18 13:06:12+00:00,0,0,0,Twitter for iPhone,What u mean bay????,"[{'label': 'neutral', 'score': 0.7476657032966614}]"
9139,9139,2012-01-18 13:05:47+00:00,0,0,0,Twitter for iPhone,“@mpamoney: @YoungThugWorld where u at with it nigga”kleveland what up,"[{'label': 'neutral', 'score': 0.7847215533256531}]"
9140,9140,2012-01-18 13:04:15+00:00,211,2,123,Twitter for iPhone,Up like fukk #fukk12 http://t.co/oQZX5bXK,"[{'label': 'negative', 'score': 0.8709948658943176}]"
9141,9141,2012-01-18 12:38:07+00:00,900,3,631,Twitter for iPhone,"I miss u too doe, just sayin!!!","[{'label': 'positive', 'score': 0.7817436456680298}]"
9142,9142,2012-01-18 12:36:37+00:00,0,0,0,Twitter for iPhone,Just playin I really don't!!!!,"[{'label': 'negative', 'score': 0.44404086470603943}]"
9143,9143,2012-01-18 12:35:08+00:00,0,0,0,Twitter for iPhone,@iamBlondee up like fukk,"[{'label': 'negative', 'score': 0.5269414186477661}]"
9144,9144,2012-01-18 12:34:36+00:00,0,0,0,Twitter for iPhone,Ok I see what your sayin now!!!!,"[{'label': 'neutral', 'score': 0.619432806968689}]"
9145,9145,2012-01-18 12:34:14+00:00,102,0,57,Twitter for iPhone,What if I don't miss u!!!,"[{'label': 'neutral', 'score': 0.571155846118927}]"
9146,9146,2012-01-18 12:33:55+00:00,30,0,29,Twitter for iPhone,Do U miss me???,"[{'label': 'neutral', 'score': 0.844429075717926}]"
9147,9147,2012-01-18 12:31:31+00:00,0,1,0,Twitter for iPhone,At times!!!!,"[{'label': 'neutral', 'score': 0.5190356969833374}]"
9148,9148,2012-01-18 12:31:21+00:00,1,0,1,Twitter for iPhone,Y u so not blakk???,"[{'label': 'negative', 'score': 0.6115102767944336}]"
9149,9149,2012-01-18 12:30:49+00:00,0,1,0,Twitter for iPhone,“@maniacDOLL_: Morning people ....”sexy avi baby!!!,"[{'label': 'positive', 'score': 0.9313099980354309}]"
9150,9150,2012-01-18 12:29:49+00:00,0,0,2,Twitter for iPhone,Y u so blakk????,"[{'label': 'negative', 'score': 0.7070273160934448}]"
9151,9151,2012-01-18 12:29:30+00:00,4,0,11,Twitter for iPhone,I love your culture???,"[{'label': 'positive', 'score': 0.9500030875205994}]"
9152,9152,2012-01-18 12:28:21+00:00,0,1,0,Twitter for iPhone,How u been???,"[{'label': 'neutral', 'score': 0.7486728429794312}]"
9153,9153,2012-01-18 12:28:05+00:00,0,0,0,Twitter for iPhone,Long time bay!!!,"[{'label': 'positive', 'score': 0.5299886465072632}]"
9154,9154,2012-01-18 12:27:27+00:00,0,1,0,Twitter for iPhone,“@Inspiredby_kira: @YoungThugWorld lol well shid u ain't got to shawty”I got kha loser,"[{'label': 'negative', 'score': 0.7597737312316895}]"
9155,9155,2012-01-18 12:26:55+00:00,1,0,0,Twitter for iPhone,"Or like, don't fukkin play!!!!!","[{'label': 'negative', 'score': 0.896630048751831}]"
9156,9156,2012-01-18 12:26:30+00:00,2,0,3,Twitter for iPhone,"Like, bitkh where the fukk u been????","[{'label': 'negative', 'score': 0.8729780912399292}]"
9157,9157,2012-01-18 12:25:54+00:00,0,0,0,Twitter for iPhone,I promise!!!!,"[{'label': 'positive', 'score': 0.914936900138855}]"
9158,9158,2012-01-18 12:25:43+00:00,0,0,1,Twitter for iPhone,Yes I would love u way more!!!!,"[{'label': 'positive', 'score': 0.9841578006744385}]"
9159,9159,2012-01-18 12:25:03+00:00,1,0,0,Twitter for iPhone,What's your sign???,"[{'label': 'neutral', 'score': 0.9255945682525635}]"
9160,9160,2012-01-18 12:24:38+00:00,0,0,0,Twitter for iPhone,Do u love @1Jamaino????,"[{'label': 'neutral', 'score': 0.5162345767021179}]"
9161,9161,2012-01-18 12:24:20+00:00,0,0,0,Twitter for iPhone,Do u listen to friends????,"[{'label': 'neutral', 'score': 0.8823089599609375}]"
