,Unnamed: 0,date,likes,replies,retweets,source,tweet,sentiment,ai_reply,reply_sentiment
8682,8682,2012-01-29 19:05:22+00:00,0,0,0,Twitter for iPhone,"bridgetaintshit youngthugworld nooo brother i like it, im jus used to seeing the hair and colorwhateva u lame","[{'label': 'negative', 'score': 0.4450557231903076}]","I'm not your brother, bro.","[{'label': 'neutral', 'score': 0.5496109127998352}]"
8683,8683,2012-01-29 19:04:48+00:00,1,2,5,Twitter for iPhone,who thinks my new hair kut looks good even doe it looks so dam old already,"[{'label': 'negative', 'score': 0.8367915153503418}]",I think it looks good.,"[{'label': 'positive', 'score': 0.9367295503616333}]"
8684,8684,2012-01-29 19:02:05+00:00,0,1,0,Twitter for iPhone,bridgetaintshit youngthugworld not really jus a lil more professional where is da colordam u do that,"[{'label': 'negative', 'score': 0.5914217233657837}]",I'm not sure what you mean by that.,"[{'label': 'negative', 'score': 0.5548035502433777}]"
8685,8685,2012-01-29 18:57:13+00:00,5,1,5,Twitter for iPhone,"yep, i kut my freakin hair i think i look better","[{'label': 'positive', 'score': 0.9306835532188416}]",I'm glad you're not a guy.,"[{'label': 'negative', 'score': 0.5698641538619995}]"
8686,8686,2012-01-29 18:54:17+00:00,0,1,0,Twitter for iPhone,"beautifulkia rt youngthugworld beautifulkia dont kall me no dukk idiot, well stop being lame den witcha loser ass.i want haiti","[{'label': 'negative', 'score': 0.913172721862793}]",I'm not sure if you're serious or not.,"[{'label': 'negative', 'score': 0.5708311796188354}]"
8687,8687,2012-01-29 18:53:50+00:00,0,1,0,Twitter for iPhone,prettyblackshun youngthugworld look like u cut yo hairi did,"[{'label': 'neutral', 'score': 0.7398508787155151}]",I'm not cut my hair.,"[{'label': 'neutral', 'score': 0.7000676393508911}]"
8688,8688,2012-01-29 18:50:37+00:00,3,2,0,Twitter for iPhone,new avi but only for my true fansthat wantslove to see me,"[{'label': 'positive', 'score': 0.7734237313270569}]","I'm a fan of your work, but I'm not sure if I'd want to see you in a movie.","[{'label': 'neutral', 'score': 0.5427166223526001}]"
8689,8689,2012-01-29 18:43:57+00:00,1,1,2,Twitter for iPhone,me and loudshitmaxx boolin how we bool it ,"[{'label': 'positive', 'score': 0.9015337824821472}]",I'm not sure if I should be proud or ashamed that I got that reference.,"[{'label': 'negative', 'score': 0.7264100313186646}]"
8690,8690,2012-01-29 18:28:34+00:00,0,0,0,Twitter for iPhone,"beautifulkia dont kall me no dukk idiot,","[{'label': 'negative', 'score': 0.8691006302833557}]",I'm not sure if you're being serious or not.,"[{'label': 'negative', 'score': 0.500285804271698}]"
8691,8691,2012-01-29 17:57:05+00:00,12,1,16,Twitter for iPhone,i love u god nothat,"[{'label': 'positive', 'score': 0.9617815613746643}]","I love you too, random stranger.","[{'label': 'positive', 'score': 0.9503835439682007}]"
8692,8692,2012-01-29 17:55:05+00:00,0,1,0,Twitter for iPhone,"zameka1 youngthugworld hell nawl u flexinya um just talkin, where the hell u be right now","[{'label': 'negative', 'score': 0.6578253507614136}]",I'm not even mad.,"[{'label': 'neutral', 'score': 0.5001242756843567}]"
8693,8693,2012-01-29 17:53:16+00:00,0,0,1,TweetDeck,check out new muzik via skypadwar x junkie x ft. capokam teeziedolla prod. starterondatrak  via youtube,"[{'label': 'neutral', 'score': 0.9171632528305054}]","Thanks, I'll check it out.","[{'label': 'positive', 'score': 0.8572421073913574}]"
8694,8694,2012-01-29 17:53:09+00:00,0,1,0,Twitter for iPhone,zameka1 youngthugworld llf wena min ago,"[{'label': 'neutral', 'score': 0.9449843168258667}]","I'm not sure if you're serious or not, but I'm pretty sure that's not Zameka.","[{'label': 'negative', 'score': 0.5504422783851624}]"
8695,8695,2012-01-29 17:52:45+00:00,1,2,4,Twitter for iPhone,i just seen another muffin that look then mines,"[{'label': 'neutral', 'score': 0.4094533324241638}]",I'm not sure what you're talking about.,"[{'label': 'negative', 'score': 0.6050615906715393}]"
8696,8696,2012-01-29 17:52:10+00:00,1,1,1,Twitter for iPhone,rocgirlbree youngthugworld nigga u unfollowed me ,"[{'label': 'negative', 'score': 0.8424592018127441}]","I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure.","[{'label': 'negative', 'score': 0.6108046770095825}]"
8697,8697,2012-01-29 17:49:22+00:00,0,0,2,Twitter for iPhone,"if u kant take the 1jamaino, stay out the kitkhen","[{'label': 'negative', 'score': 0.6917822360992432}]",I'm not a fan of the kitkhen.,"[{'label': 'negative', 'score': 0.8802255988121033}]"
8698,8698,2012-01-29 17:47:24+00:00,0,0,0,Twitter for iPhone,"thinking of a master plan, nol um lyin, 1jamaino on my mind","[{'label': 'neutral', 'score': 0.7892820239067078}]","I'm not sure if you're serious or not, but I'm going to upvote you anyway.","[{'label': 'neutral', 'score': 0.47352126240730286}]"
8699,8699,2012-01-29 17:41:51+00:00,6,0,18,Twitter for iPhone,i love gunnin at bitkh niggas,"[{'label': 'positive', 'score': 0.686285674571991}]",I love you,"[{'label': 'positive', 'score': 0.8594694137573242}]"
8700,8700,2012-01-29 17:39:40+00:00,0,1,0,TweetDeck,newmusic  skypadwar x junkie x ft. capokam teeziedolla prod. starterondatrak  via youtube,"[{'label': 'neutral', 'score': 0.907467246055603}]","I'm not sure if you're serious, but I'm pretty sure that's not a real person.","[{'label': 'negative', 'score': 0.8673673272132874}]"
8701,8701,2012-01-29 17:37:30+00:00,0,0,0,TweetDeck,check out new music from hoodicons skypadwar ft. londonjae4real youngthugworld x clientele  via hoodicons1,"[{'label': 'neutral', 'score': 0.7768142223358154}]","Thanks for the tip, I'll check it out!","[{'label': 'positive', 'score': 0.9260098338127136}]"
8702,8702,2012-01-29 17:34:50+00:00,0,0,0,TweetDeck,check out new music from hoodicons skypadwar x tattoos prod. mercy  via hoodicons1,"[{'label': 'neutral', 'score': 0.8069611191749573}]",Thanks for the tip! I'll check them out.,"[{'label': 'positive', 'score': 0.900320291519165}]"
8703,8703,2012-01-29 17:08:11+00:00,0,2,6,Twitter for iPhone,we really with the bs lil niggas,"[{'label': 'negative', 'score': 0.8867952823638916}]",I'm not even a lil niggas,"[{'label': 'neutral', 'score': 0.4971526563167572}]"
8704,8704,2012-01-29 09:19:53+00:00,3,0,13,Twitter for iPhone,a knot with a line in it head ass,"[{'label': 'negative', 'score': 0.765636146068573}]","I'm not sure if you're serious or not, but I'm going to assume you're serious.","[{'label': 'neutral', 'score': 0.6109818816184998}]"
8705,8705,2012-01-29 08:23:31+00:00,0,1,0,Twitter for iPhone,gotta lot of hoes on 1jamaino now hahaha,"[{'label': 'neutral', 'score': 0.4271976351737976}]","I'm not sure if you're serious or not, but I'm pretty sure that's a joke.","[{'label': 'negative', 'score': 0.6291768550872803}]"
8706,8706,2012-01-29 01:10:41+00:00,1,1,1,Twitter for iPhone,"rkordie in the mall trippin, but spindin doei love to see that from my lil niggas","[{'label': 'positive', 'score': 0.9575860500335693}]","I'm not sure if you're serious, but I'm pretty sure that's a reference to the movie The Big Lebowski.","[{'label': 'neutral', 'score': 0.6725394129753113}]"
8707,8707,2012-01-28 16:04:19+00:00,7,0,7,Twitter for iPhone,u the boss bay,"[{'label': 'positive', 'score': 0.940010130405426}]",I'm not the boss of the boss bay.,"[{'label': 'neutral', 'score': 0.6648439764976501}]"
8708,8708,2012-01-28 07:57:35+00:00,36,5,21,Twitter for iPhone,ok raise your if u think uma real niggaok then like i thought,"[{'label': 'neutral', 'score': 0.7678520083427429}]",I'm not sure if you're serious or not.,"[{'label': 'negative', 'score': 0.5708311796188354}]"
8709,8709,2012-01-28 07:54:18+00:00,0,0,1,Twitter for iPhone,"i want her, but hell i want her too","[{'label': 'neutral', 'score': 0.5463647842407227}]","I want her too, but I don't want her.","[{'label': 'negative', 'score': 0.5011307597160339}]"
8710,8710,2012-01-28 07:48:33+00:00,0,0,1,Twitter for iPhone,i swear this pik really look like my baby haiti ,"[{'label': 'positive', 'score': 0.8630200028419495}]",I'm sorry to hear that.,"[{'label': 'negative', 'score': 0.839466392993927}]"
8711,8711,2012-01-28 07:47:36+00:00,0,0,0,Twitter for iPhone,mankmizzle nigga cant sleep for shitwhere u ar,"[{'label': 'negative', 'score': 0.766787588596344}]","I'm in the UK, I'm not sure if you're in the UK or not.","[{'label': 'neutral', 'score': 0.8819279074668884}]"
8712,8712,2012-01-28 07:46:57+00:00,48,3,63,Twitter for iPhone,"i like a bitkh with no hair so if u shave, shouts out to u","[{'label': 'positive', 'score': 0.6983531713485718}]","I like a bitkh with no hair so if u shave, shouts out to u","[{'label': 'positive', 'score': 0.4635204076766968}]"
8713,8713,2012-01-28 07:40:45+00:00,0,0,0,Twitter for iPhone,iamdelissia youngthugworld 1hr away from atlanta been in new orleans....where uthe spot pull up on me,"[{'label': 'neutral', 'score': 0.8763748407363892}]",I'm in Atlanta. I'm in the area.,"[{'label': 'neutral', 'score': 0.8962755799293518}]"
8714,8714,2012-01-28 07:37:34+00:00,3,0,1,Twitter for iPhone,iamdelissia youngthugworld lol try to watchout in ya voice based god faceasswhere u at,"[{'label': 'neutral', 'score': 0.4969964921474457}]","I'm not sure if you're serious or not, but I'm pretty sure that's a real person.","[{'label': 'neutral', 'score': 0.5749831795692444}]"
8715,8715,2012-01-28 07:35:48+00:00,0,0,1,Twitter for iPhone,"and when um with a bad bitkh, my 1jamaino go to kookin too","[{'label': 'negative', 'score': 0.5269773006439209}]","I'm not sure if you're serious or not, but I'm pretty sure that's a joke.","[{'label': 'negative', 'score': 0.6291768550872803}]"
8716,8716,2012-01-28 07:34:19+00:00,0,0,0,Twitter for iPhone,"iamdelissia youngthugworld i am the founder of kookin, and u niggas no that boy fuk you founder dat lolwhateva dummy","[{'label': 'negative', 'score': 0.7421934008598328}]","I'm not sure if you're serious or not, but I'm going to assume you're serious.","[{'label': 'neutral', 'score': 0.6109818816184998}]"
8717,8717,2012-01-28 07:32:44+00:00,1,0,0,Twitter for iPhone,karteldk iamdelissia kinggouchmdc who still up with me 1jamainodis dikk,"[{'label': 'neutral', 'score': 0.8604276180267334}]",I'm still up with you.,"[{'label': 'neutral', 'score': 0.6922369003295898}]"
8718,8718,2012-01-28 07:32:24+00:00,0,0,1,Twitter for iPhone,i even got  lilhaiti kookin on u niggas bro,"[{'label': 'neutral', 'score': 0.6733455657958984}]",I got Lilhaiti on my phone,"[{'label': 'neutral', 'score': 0.7121289372444153}]"
8719,8719,2012-01-28 07:29:23+00:00,5,1,4,Twitter for iPhone,"i am the founder of kookin, and u niggas no that","[{'label': 'neutral', 'score': 0.5949965119361877}]","I'm the founder of kookin, and u niggas no that","[{'label': 'neutral', 'score': 0.7225866317749023}]"
8720,8720,2012-01-28 07:20:41+00:00,0,1,0,Twitter for iPhone,rudboykool youngthugworld hit my phonedm num,"[{'label': 'neutral', 'score': 0.8771539926528931}]","I'm not sure if you're serious or not, but I'm pretty sure that's not a real number.","[{'label': 'negative', 'score': 0.7742237448692322}]"
8721,8721,2012-01-28 07:17:39+00:00,0,1,0,Twitter for iPhone,jasminedunlap ibet haiti up wit that cryin shitdont play with her jazz thats a easy way to get fukked up feelme,"[{'label': 'negative', 'score': 0.9393433928489685}]","I'm not crying, I'm just having a bad day.","[{'label': 'negative', 'score': 0.8494366407394409}]"
8722,8722,2012-01-28 07:10:06+00:00,0,1,0,Twitter for iPhone,rudboykool youngthugworld got my singer wit me where u atkleveland,"[{'label': 'neutral', 'score': 0.5803828239440918}]",I'm in,"[{'label': 'neutral', 'score': 0.5031018257141113}]"
8723,8723,2012-01-28 06:50:01+00:00,1,1,3,Twitter for iPhone,i love all my fanspeoplelovers,"[{'label': 'positive', 'score': 0.9882908463478088}]",I love you too,"[{'label': 'positive', 'score': 0.9302622079849243}]"
8724,8724,2012-01-28 06:43:05+00:00,0,0,0,Twitter for iPhone,blairyk youngthugworld what is roccrew 1jamaino,"[{'label': 'neutral', 'score': 0.9554407000541687}]",I'm not sure what you're asking.,"[{'label': 'neutral', 'score': 0.5793014168739319}]"
8725,8725,2012-01-28 06:42:29+00:00,0,1,0,Twitter for iPhone,kid,"[{'label': 'neutral', 'score': 0.729322612285614}]",Child,"[{'label': 'neutral', 'score': 0.5536975264549255}]"
8726,8726,2012-01-28 06:41:13+00:00,0,0,0,Twitter for iPhone,i hade a lode by u,"[{'label': 'positive', 'score': 0.6357258558273315}]",I have a lode by u,"[{'label': 'neutral', 'score': 0.6933468580245972}]"
8727,8727,2012-01-28 06:40:52+00:00,4,0,3,Twitter for iPhone,"behind this rap, behind this trap, i x my babymama she kouldnt see my dreams, my vision, maybe to big for u, u better thunk god everyday","[{'label': 'positive', 'score': 0.5199615359306335}]","I'm not sure if you're serious or not, but that's a great song.","[{'label': 'positive', 'score': 0.8105345368385315}]"
8728,8728,2012-01-28 06:32:10+00:00,31,1,28,Twitter for iPhone,i hate killin myself then wakin up at times like this sayin nosleepgang,"[{'label': 'negative', 'score': 0.9467361569404602}]",I'm sorry for your loss.,"[{'label': 'negative', 'score': 0.7973529100418091}]"
8729,8729,2012-01-28 06:27:37+00:00,1,2,3,Twitter for iPhone,but u kan ask them hoes bout me hahahaha,"[{'label': 'neutral', 'score': 0.5448617339134216}]",I'm not asking you to do anything.,"[{'label': 'neutral', 'score': 0.6392803192138672}]"
8730,8730,2012-01-28 06:23:40+00:00,3,1,4,Twitter for iPhone,"i really love my kids doe, hahaha i feel big bkause of that to","[{'label': 'positive', 'score': 0.9860369563102722}]",I'm sorry for your loss.,"[{'label': 'negative', 'score': 0.7973529100418091}]"
8731,8731,2012-01-28 03:02:20+00:00,0,0,2,Google,i uploaded a youtube video  yirayah   ghetto cowboy,"[{'label': 'neutral', 'score': 0.8163264989852905}]","I'm not sure if you're serious or not, but I'm going to assume you're serious.","[{'label': 'neutral', 'score': 0.6109818816184998}]"
8732,8732,2012-01-27 20:53:34+00:00,0,0,1,Twitter for iPhone,loudshitmaxx dnt play wit me little jeff wit da little flat chestwhere u at,"[{'label': 'negative', 'score': 0.6001072525978088}]",I'm at the gym,"[{'label': 'neutral', 'score': 0.7407338619232178}]"
8733,8733,2012-01-27 20:47:48+00:00,0,1,0,Twitter for iPhone,loudshitmaxx i wonder were ican get youngthug cd fromout yo ass,"[{'label': 'neutral', 'score': 0.5504550933837891}]","I'm not sure if you're serious or not, but I'm pretty sure that's a joke.","[{'label': 'negative', 'score': 0.6291768550872803}]"
8734,8734,2012-01-27 19:55:08+00:00,0,1,0,Twitter for iPhone,loudshitmaxx youngthugworld im fukd updont fukkin play loser,"[{'label': 'negative', 'score': 0.9453383088111877}]","I'm not sure if you're serious or not, but I'm going to assume you're serious.","[{'label': 'neutral', 'score': 0.6109818816184998}]"
8735,8735,2012-01-27 19:51:22+00:00,0,3,0,Twitter for iPhone,loudshitmaxx chopd upcrewd up shit...give me some,"[{'label': 'negative', 'score': 0.5282987356185913}]","I'm not sure if you're serious, but I'm pretty sure that's a reference to the movie The Big Lebowski.","[{'label': 'neutral', 'score': 0.6725394129753113}]"
8736,8736,2012-01-27 19:40:33+00:00,0,0,1,Twitter for iPhone,roccrewtrouble youngthugworld fbnope,"[{'label': 'neutral', 'score': 0.7900211215019226}]","I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure.","[{'label': 'negative', 'score': 0.6108046770095825}]"
8737,8737,2012-01-27 09:00:19+00:00,0,0,1,Twitter for iPhone,karteldk bool avi ,"[{'label': 'neutral', 'score': 0.8549858331680298}]",Karteldk bool avi ,"[{'label': 'neutral', 'score': 0.8801459074020386}]"
8738,8738,2012-01-26 22:15:31+00:00,0,4,1,Twitter for iPhone,1johnnycinco youngthugworld same shit. finna head to the yo. pull up. drop a 12 a sumwhere bout,"[{'label': 'neutral', 'score': 0.8611633777618408}]",I'm down,"[{'label': 'neutral', 'score': 0.6064284443855286}]"
8739,8739,2012-01-26 21:52:14+00:00,0,0,1,Twitter for iPhone,sonnydigital im team macbook now but still on the pc too macbookgang newest member,"[{'label': 'positive', 'score': 0.7080029249191284}]","I'm on the PC too, but I'm not on the team.","[{'label': 'neutral', 'score': 0.8522021174430847}]"
8740,8740,2012-01-26 21:51:11+00:00,0,1,0,Twitter for iPhone,1johnnycinco youngthugworld i am thuggerwhat up bratha,"[{'label': 'neutral', 'score': 0.646217942237854}]","I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure.","[{'label': 'negative', 'score': 0.6108046770095825}]"
