date,likes,replies,retweets,source,tweet,ai_reply,time_of_day,month,tweet_sent,tweet_score,reply_sent,reply_score
2012-01-18 13:37:08+00:00,0,1,1,Twitter for iPhone,free unkfunk by the way,"I'm not sure if you're being serious or not, but I'm not sure if you're being serious or not, but I'm not sure if you're being serious or not.",afternoon,January,positive,0.9323086142539978,negative,0.5586084127426147
2012-01-18 13:36:02+00:00,0,0,0,Twitter for iPhone,lookatlucy goodmorning youngthugworld gm,"I'm not sure if you're serious or not, but I'm pretty sure that's a bot.",afternoon,January,positive,0.8116747140884399,negative,0.7662955522537231
2012-01-18 13:35:51+00:00,0,0,0,Twitter for iPhone,mpamoney youngthugworld um bout to pull up on u pick up da kool,"I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure.",afternoon,January,neutral,0.8794822096824646,negative,0.6108046770095825
2012-01-18 13:35:32+00:00,1,0,0,Twitter for iPhone,free my big bro boyohboy please i love u bro,I love you too bro,afternoon,January,positive,0.9730812907218933,positive,0.9485994577407837
2012-01-18 13:07:27+00:00,0,0,1,Twitter for iPhone,free my nigga boyohboy loved,Thanks for the love!,afternoon,January,positive,0.8844547867774963,positive,0.9742332100868225
2012-01-18 13:06:12+00:00,0,0,0,Twitter for iPhone,what u mean bay,Bay is a city in the bay area.,afternoon,January,neutral,0.7476657032966614,neutral,0.8939709067344666
2012-01-18 13:05:47+00:00,0,0,0,Twitter for iPhone,mpamoney youngthugworld where u at with it niggakleveland what up,I'm here,afternoon,January,neutral,0.7847215533256531,neutral,0.6042206287384033
2012-01-18 13:04:15+00:00,211,2,123,Twitter for iPhone,up like fukk fukk12 ,"I'm not sure if you're serious or not, but I'm going to upvote you anyway.",afternoon,January,negative,0.8709948658943176,neutral,0.47352126240730286
2012-01-18 12:38:07+00:00,900,3,631,Twitter for iPhone,"i miss u too doe, just sayin","I miss you too, bb",afternoon,January,positive,0.7817436456680298,positive,0.8767484426498413
2012-01-18 12:36:37+00:00,0,0,0,Twitter for iPhone,just playin i really dont,"I'm not playing, I'm just saying that I'm not playing.",afternoon,January,negative,0.44404086470603943,negative,0.517316460609436
2012-01-18 12:35:08+00:00,0,0,0,Twitter for iPhone,iamblondee up like fukk,"I'm not sure if you're serious or not, but I'm going to upvote you anyway.",afternoon,January,negative,0.5269414186477661,neutral,0.47352126240730286
2012-01-18 12:34:36+00:00,0,0,0,Twitter for iPhone,ok i see what your sayin now,I'm not sure if you're being serious or not.,afternoon,January,neutral,0.619432806968689,negative,0.500285804271698
2012-01-18 12:34:14+00:00,102,0,57,Twitter for iPhone,what if i dont miss u,I'll be back,afternoon,January,neutral,0.571155846118927,positive,0.6962618827819824
2012-01-18 12:33:55+00:00,30,0,29,Twitter for iPhone,do u miss me,I miss you too,afternoon,January,neutral,0.844429075717926,neutral,0.5083838105201721
2012-01-18 12:31:31+00:00,0,1,0,Twitter for iPhone,at times,I'm not sure what you mean by that.,afternoon,January,neutral,0.5190356969833374,negative,0.5548035502433777
2012-01-18 12:31:21+00:00,1,0,1,Twitter for iPhone,y u so not blakk,I'm not blakk,afternoon,January,negative,0.6115102767944336,neutral,0.6429587006568909
2012-01-18 12:30:49+00:00,0,1,0,Twitter for iPhone,maniacdoll morning people ....sexy avi baby,I'm not sure if I should be happy or sad that I got to see this.,afternoon,January,positive,0.9313099980354309,negative,0.8353821039199829
2012-01-18 12:29:49+00:00,0,0,2,Twitter for iPhone,y u so blakk,I'm not blakk.,afternoon,January,negative,0.7070273160934448,neutral,0.6273102164268494
2012-01-18 12:29:30+00:00,4,0,11,Twitter for iPhone,i love your culture,I love your culture,afternoon,January,positive,0.9500030875205994,positive,0.9484983086585999
2012-01-18 12:28:21+00:00,0,1,0,Twitter for iPhone,how u been,"I've been good, how about you?",afternoon,January,neutral,0.7486728429794312,positive,0.9322211742401123
2012-01-18 12:28:05+00:00,0,0,0,Twitter for iPhone,long time bay,Long time bay,afternoon,January,positive,0.5299886465072632,neutral,0.7470695972442627
2012-01-18 12:27:27+00:00,0,1,0,Twitter for iPhone,inspiredbykira youngthugworld lol well shid u aint got to shawtyi got kha loser,"I'm not sure if you're serious or not, but I'm pretty sure that's a joke.",afternoon,January,negative,0.7597737312316895,negative,0.6291768550872803
2012-01-18 12:26:55+00:00,1,0,0,Twitter for iPhone,"or like, dont fukkin play","I'm not sure if you're serious or not, but I'm pretty sure that's not what he's saying.",afternoon,January,negative,0.896630048751831,negative,0.6223903298377991
2012-01-18 12:26:30+00:00,2,0,3,Twitter for iPhone,"like, bitkh where the fukk u been",I've been busy with school and work.,afternoon,January,negative,0.8729780912399292,neutral,0.5094246864318848
2012-01-18 12:25:54+00:00,0,0,0,Twitter for iPhone,i promise,I promise to do it.,afternoon,January,positive,0.914936900138855,positive,0.6317759156227112
2012-01-18 12:25:43+00:00,0,0,1,Twitter for iPhone,yes i would love u way more,"I'm not sure if I'm going to be able to make it, but I'll try to make it.",afternoon,January,positive,0.9841578006744385,neutral,0.46610814332962036
2012-01-18 12:25:03+00:00,1,0,0,Twitter for iPhone,whats your sign,I'm at the bonfire,afternoon,January,neutral,0.9255945682525635,neutral,0.7095566987991333
2012-01-18 12:24:38+00:00,0,0,0,Twitter for iPhone,do u love 1jamaino,I love 1jamaino,afternoon,January,neutral,0.5162345767021179,positive,0.9561998248100281
2012-01-18 12:24:20+00:00,0,0,0,Twitter for iPhone,do u listen to friends,"I do, but I don't have any friends.",afternoon,January,neutral,0.8823089599609375,negative,0.7043418884277344
2012-01-18 12:23:44+00:00,0,0,0,Twitter for iPhone,kould u live with me,"I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious.",afternoon,January,neutral,0.9147558808326721,negative,0.5894821286201477
2012-01-18 12:23:30+00:00,6986,47,8823,Twitter for iPhone,will u die with me,I will die with you,afternoon,January,neutral,0.5047935843467712,negative,0.49406081438064575
2012-01-18 12:22:26+00:00,368,9,398,Twitter for iPhone,do u love me,I love you,afternoon,January,neutral,0.5884362459182739,positive,0.8594694137573242
2012-01-18 12:22:02+00:00,0,0,0,Twitter for iPhone,kan i see u today,I see you too,afternoon,January,positive,0.8320915699005127,neutral,0.6871687769889832
2012-01-18 12:21:03+00:00,1,1,0,Twitter for iPhone,inspiredbykira youngthugworld follow backnope,Followed you back,afternoon,January,negative,0.5157952904701233,neutral,0.5414302945137024
2012-01-18 11:55:35+00:00,0,3,0,Twitter for iPhone,thanks,You're welcome,morning,January,positive,0.9682756662368774,positive,0.8377255201339722
2012-01-18 11:47:28+00:00,0,0,3,Twitter for iPhone,still wildn fukk what that talkin bout,I'm not wildn,morning,January,negative,0.7600587606430054,neutral,0.715218186378479
2012-01-18 11:46:39+00:00,0,2,0,Twitter for iPhone,kourtflow,"I'm not sure if you're serious, but I'm pretty sure that's a joke.",morning,January,neutral,0.8551617860794067,negative,0.681525707244873
2012-01-18 06:31:41+00:00,0,0,2,Twitter for iPhone,loveoohyie got every body on this god dam mixtape i need u on it youngthugworld bosses need bosseslets do it my nigga,I'm on it,early morning,January,positive,0.88019859790802,neutral,0.600261390209198
2012-01-18 05:14:28+00:00,1,0,2,Twitter for iPhone,i love 1jamaino nall fr fr thats my lover,I love you too,early morning,January,positive,0.9760441780090332,positive,0.9302622079849243
2012-01-18 04:18:50+00:00,0,0,0,Twitter Web Client,salute the djs,"I'm not a DJ, but I'm a fan of the djs.",night,January,positive,0.7251040935516357,positive,0.5934290885925293
2012-01-18 04:18:10+00:00,0,0,0,Twitter Web Client,djsmoothmacon sent,Thanks for the trade!,night,January,neutral,0.8178302049636841,positive,0.9508758783340454
2012-01-18 04:15:16+00:00,0,0,0,TweetCaster for Android,djsmoothmacon  on the way,I'm on now,night,January,neutral,0.7286495566368103,neutral,0.6547280550003052
2012-01-18 04:07:01+00:00,0,1,0,TweetCaster for Android,djsmoothmacon whats ur email,I sent you a message,night,January,neutral,0.9208906888961792,neutral,0.8521998524665833
2012-01-18 03:51:55+00:00,0,1,0,Twitter for iPhone,itsdimepieceboo youngthugworld coolin it... everything good with yayes,I'm not sure what you're talking about.,night,January,positive,0.8628177046775818,negative,0.6050615906715393
2012-01-18 03:41:31+00:00,0,2,0,Twitter for iPhone,ohsoodatsei um sorry baby and i love u,I love you too,night,January,positive,0.6807909607887268,positive,0.9302622079849243
2012-01-18 03:40:28+00:00,0,1,0,Twitter for iPhone,itsdimepieceboo youngthugworld hey...what up,"I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious.",night,January,neutral,0.7401915192604065,negative,0.5894821286201477
2012-01-18 03:36:36+00:00,0,0,0,Twitter for Websites,young thug  i came from nothing 2 ,I came from nothing 2,night,January,neutral,0.8970069289207458,neutral,0.5605291128158569
2012-01-18 03:33:00+00:00,0,0,0,Twitter for Websites,young thug  i came from nothing 2 show off approved currently reading ,I'm a fan of your username.,night,January,neutral,0.6356840133666992,positive,0.9741073250770569
2012-01-18 03:01:49+00:00,0,2,0,Twitter for iPhone,tonytaylor  youngthugworld yooowhat up,I'm not sure if I should be proud or ashamed that I recognized that.,night,January,positive,0.5323895215988159,negative,0.688374400138855
2012-01-18 02:38:20+00:00,0,1,0,TweetCaster for Android,i love u 2 rt bubbatyga2500 man i love youngthugworld  ,"I love you too, man.",night,January,positive,0.9744169116020203,positive,0.969271183013916
2012-01-18 00:50:00+00:00,0,1,0,TweetCaster for Android,whoiscb weareplanet9,"I'm not sure if you're serious, but I'm not sure if you're serious, but I'm not sure if you're serious, but I'm not sure if you're serious, but I'm not sure if you're serious.",night,January,neutral,0.7927334904670715,negative,0.6600848436355591
2012-01-17 23:56:51+00:00,0,0,0,Twitter for iPhone,shouts out to my big homie tgshootout for bein a real nigga man,I'm a real homie too,night,January,positive,0.9601737856864929,positive,0.787765622138977
2012-01-17 23:55:19+00:00,0,0,2,Google,i liked a youtube video  rich kidzeverybody eat bread mixtape kitchen exclusive,I like the one where he eats the bread,night,January,positive,0.945808470249176,positive,0.6982240676879883
2012-01-17 23:48:45+00:00,0,0,0,TweetDeck,call  request twittersong by youngthugworld from 6pm10pm on v103 4047419833 n hot107.9 4047411079 in atlanta.,I'm in.,night,January,neutral,0.931011974811554,neutral,0.532194972038269
2012-01-17 21:30:13+00:00,0,0,0,Twitter Web Client,mrdjpk this line  678 358 5144,"Added you, mine is 4227 0887 8331",night,January,neutral,0.9140787124633789,neutral,0.7981734275817871
2012-01-17 18:51:32+00:00,0,1,0,Twitter for iPhone,liltjbaby fukking for jeans while ya baby aint got shit...sad kase ...where they do that at in ya ass,"I'm not sure if you're serious or not, but I'm going to upvote you anyway.",evening,January,negative,0.9054449796676636,neutral,0.47352126240730286
2012-01-17 18:33:13+00:00,0,1,0,Twitter for iPhone,thuggax i listen to twittersong by youngthugworld at l e a s t 8 times while im tweeting  ,"I'm a fan of the song, but I don't think it's a good fit for this sub.",evening,January,neutral,0.5350122451782227,negative,0.8030586838722229
2012-01-17 17:19:22+00:00,9,2,5,Twitter Web Client,i love all the postivity i get from my followers salute,"I salute you, sir.",evening,January,positive,0.9867886900901794,positive,0.9570011496543884
2012-01-17 17:15:13+00:00,0,0,0,Twitter Web Client,they jus played the twittersong on the radio in detroit teamtwittersong winning,I'm not sure if I should be proud or ashamed that I got that reference.,evening,January,positive,0.7932159900665283,negative,0.7264100313186646
2012-01-17 17:08:22+00:00,0,0,0,Twitter Web Client,vivaladunnboss thankx,"Added you, add me back : angkongsiao",evening,January,neutral,0.49670886993408203,neutral,0.7781165838241577
2012-01-17 16:58:44+00:00,0,0,0,TweetDeck,me ltltltlt rt thatdamnroni where in the fuck did this damn twittersong  come from  my tl is on it .,"I'm not sure, but I think it's a reference to the movie The Room.",afternoon,January,negative,0.9314742088317871,neutral,0.9277300834655762
2012-01-17 15:10:38+00:00,0,1,0,TweetDeck,rt ezgetstrippy youngthug jams like a bitch too.. ,"I'm not sure if you're serious or not, but I'm pretty sure that's a joke.",afternoon,January,neutral,0.4952993094921112,negative,0.6291768550872803
2012-01-17 14:39:50+00:00,0,0,1,TweetDeck,carlosyuafool ikr,"I'm not Carlos, I'm Carlos.",afternoon,January,neutral,0.7567628622055054,neutral,0.6868858337402344
2012-01-17 14:36:35+00:00,1,0,7,TweetDeck,i made the twittersong fo them twitterhead s,I made the twittersong fo them twitterhead s,afternoon,January,neutral,0.7589028477668762,neutral,0.7686215043067932
2012-01-17 14:12:24+00:00,0,0,0,TweetDeck,sexysunday metrolane dooropenat9 ladiesfreetill10 ,"I'm not sure if you're being serious or not, but I'm going to go with the latter.",afternoon,January,positive,0.6147451400756836,neutral,0.5390846729278564
2012-01-17 14:09:14+00:00,0,0,1,Twitter Web Client,on5e again salute the djs....,"I'm not a DJ, but I'm a fan of the band.",afternoon,January,positive,0.9320496320724487,positive,0.6574179530143738
2012-01-17 14:03:07+00:00,0,1,0,TweetCaster for Android,icamefromnothing 2 rt meemeedatruth youngthugworld wat does icnf2 mean,"I don't know, but I'm going to guess it's a reference to the movie The Interview.",afternoon,January,neutral,0.9109457731246948,neutral,0.8448833227157593
2012-01-17 13:58:43+00:00,3,0,3,TweetMySong.com,rt youngthugworld single off of my street album icfn2 twittersong via  livemixt ,"I'm not sure if you're serious, but I love that song.",afternoon,January,neutral,0.9400561451911926,positive,0.8439193964004517
2012-01-17 12:31:54+00:00,0,1,0,ReverbNation,added a new video realjoseguapo n jonwovisionz icfn2  video,Thanks for the video!,afternoon,January,neutral,0.8244004845619202,positive,0.9596544504165649
2012-01-17 11:20:33+00:00,0,0,0,Twitter for Websites,go get it now mixtape youngthugworld  i came from nothing 2  get it live  livemixtapes swampizzo,I'm not even sure what you're trying to say.,morning,January,positive,0.5230786800384521,negative,0.7738522291183472
2012-01-17 10:10:22+00:00,0,0,1,TweetCaster for Android,salute the djs,"I'm not a DJ, but I'm a fan of the djs.",morning,January,positive,0.7303649187088013,positive,0.5934290885925293
2012-01-17 04:25:39+00:00,0,0,3,Twitter for iPhone,karteldk  gone guard  my body,"I'm not sure if you're serious or not, but I'm going to assume you're serious.",night,January,neutral,0.5583909153938293,neutral,0.6109818816184998
